Index,Time(ms)
0,1365.64
1,1347.78
2,1777.86
3,1749.88
4,1323.27
5,1316.57
6,1329.79
7,1319.82
8,1317.26
9,1339.07
10,1365.13
11,1451.68
12,1357.49
13,1337.95
14,1353.6
15,1367.14
16,1349.95
17,1320.48
18,1332.89
19,1356.63
20,1320.96
21,1342.4
22,1345.93
23,1325.06
24,1347.35
25,1364.31
26,1328.4
27,1373.28
28,1338.71
29,1715.61
30,2096.92
31,1333.46
32,1315.79
33,1320.06
34,1321.17
35,1316.87
36,1350.52
37,2106.84
38,1557.51
39,1315.49
40,1349.08
41,1331.89
42,1335.21
43,1341.73
44,1317.69
45,1323.78
46,1334.31
47,1346.82
48,1356.89
49,1346.06
50,1339.28
51,1331.41
52,1340.87
53,1361.5
54,2119.26
55,1410.09
56,2117.98
57,1344.87
58,1334.62
59,1320.03
60,2118.65
61,1613.16
62,1321.34
63,1330.29
64,1350.19
65,1340.61
66,1341.96
67,1355.51
68,1351.28
69,1323.04
70,1320.75
71,1925.42
72,1436.97
73,1340.49
74,1312.1
75,1351.35
76,1349.81
77,1319.4
78,1303.73
79,1350.18
80,1328.6
81,2106.49
82,1783.9
83,2121.08
84,1343.49
85,1357.36
86,1336.88
87,1351.71
88,1353.5
89,1782.45
90,2151.6
91,1302.13
92,1318.79
93,2131.93
94,1423.27
95,1672.44
96,2023.01
97,1348.24
98,1631.69
99,1344.36
