Index,Time(ms)
0,7.41823
1,6.84686
2,7.17985
3,7.06407
4,7.16773
5,7.57362
6,7.47616
7,7.35278
8,7.30763
9,7.26555
10,7.35071
11,7.26799
12,7.40251
13,7.44952
14,7.54035
15,7.31056
16,6.88576
17,7.06195
18,7.21499
19,7.4384
20,7.28858
21,6.99719
22,7.03589
23,7.0124
24,6.99042
25,6.9948
26,7.07887
27,7.04575
28,7.03375
29,6.99536
30,6.85024
31,6.897
32,6.8498
33,6.89159
34,7.14799
35,6.84946
36,7.00527
37,6.91666
38,6.87251
39,6.87679
40,7.97457
41,7.97816
42,7.99621
43,7.15264
44,7.32454
45,7.0289
46,7.60516
47,6.8733
48,6.86151
49,6.85085
50,7.25978
51,6.83696
52,6.89589
53,6.90425
54,6.86615
55,6.84612
56,6.8728
57,6.99341
58,6.84211
59,6.84053
60,6.84248
61,6.94555
62,6.87037
63,6.9505
64,6.96235
65,6.86395
66,8.39844
67,7.47851
68,6.9041
69,6.94059
70,7.1417
71,6.8888
72,7.08846
73,7.07171
74,6.93926
75,6.8714
76,6.88589
77,6.87491
78,6.89786
79,7.00783
80,6.88185
81,7.00352
82,6.93136
83,6.9218
84,6.98403
85,6.97409
86,6.98409
87,7.26038
88,7.08981
89,6.98417
90,7.04994
91,7.07282
92,7.02264
93,6.84006
94,6.95207
95,6.96605
96,6.89994
97,6.85081
98,6.85454
99,6.83157
