Index,Time(ms)
0,1.12327
1,1.08968
2,1.19186
3,1.12285
4,1.16385
5,1.09561
6,1.15316
7,1.22014
8,1.12697
9,1.11272
10,1.1313
11,1.20087
12,1.15079
13,1.34034
14,1.08842
15,2.01089
16,1.13032
17,1.14464
18,1.21777
19,1.40257
20,1.42646
21,1.23495
22,1.30933
23,1.22657
24,1.12034
25,1.69556
26,1.60574
27,1.64017
28,1.18396
29,1.80416
30,1.73474
31,1.27378
32,1.15533
33,1.61126
34,3.84502
35,1.70051
36,1.12229
37,1.10218
38,1.12229
39,1.12704
40,1.12767
41,1.15239
42,1.12418
43,1.50831
44,1.5331
45,1.11803
46,1.2112
47,1.12572
48,1.27015
49,1.17956
50,1.10462
51,1.3124
52,1.13696
53,1.10958
54,1.09659
55,1.15135
56,1.25779
57,2.37596
58,1.16168
59,1.28887
60,1.13417
61,1.26561
62,1.1804
63,1.67432
64,1.6936
65,2.38678
66,1.60483
67,1.82721
68,1.62474
69,1.13389
70,1.22119
71,1.29103
72,1.08933
73,1.14897
74,2.44824
75,1.74046
76,1.58542
77,1.68683
78,1.1452
79,1.14255
80,1.1121
81,1.34181
82,1.27057
83,1.25618
84,1.64716
85,1.60686
86,1.30535
87,1.21441
88,1.81261
89,1.24514
90,1.17586
91,1.23439
92,1.17712
93,1.13563
94,1.28614
95,1.20429
96,1.13968
97,1.22887
98,1.14716
99,1.14171
