Index,Time(ms)
0,68.7551
1,66.87
2,78.6039
3,67.5577
4,68.3846
5,75.3451
6,64.1497
7,69.463
8,78.7247
9,64.7061
10,67.3367
11,76.4074
12,72.3683
13,61.049
14,65.3233
15,58.4917
16,75.6823
17,76.7402
18,60.1494
19,80.6601
20,87.5499
21,101.25
22,74.8194
23,63.9225
24,105.183
25,127.807
26,113.259
27,87.2466
28,78.1721
29,138.711
30,103.203
31,78.5277
32,72.5925
33,98.1909
34,101.048
35,73.6881
36,69.6085
37,74.1105
38,73.7863
39,82.9296
40,75.929
41,80.6092
42,83.3224
43,91.8622
44,59.5826
45,76.4951
46,71.6898
47,66.269
48,71.8973
49,69.7196
50,71.8966
51,59.19
52,61.3987
53,76.0605
54,77.8665
55,76.1222
56,78.7971
57,72.9262
58,82.4343
59,66.7469
60,71.3621
61,70.6986
62,71.2503
63,75.5394
64,101.524
65,142.368
66,121.258
67,102.059
68,92.0458
69,88.636
70,84.1127
71,103.397
72,75.3136
73,65.6883
74,68.3308
75,75.3924
76,73.381
77,61.7385
78,61.5769
79,68.3711
80,80.3381
81,62.0843
82,75.3634
83,73.9744
84,78.768
85,74.177
86,89.0327
87,88.5954
88,112.32
89,83.9171
90,75.6359
91,74.1345
92,78.3758
93,78.199
94,77.005
95,66.1067
96,93.0516
97,69.4488
98,74.6448
99,75.512
