Index,Time(ms)
0,2.50558
1,2.4958
2,2.57075
3,2.57665
4,2.58432
5,2.49861
6,2.54903
7,2.54363
8,2.51929
9,2.48422
10,2.5634
11,2.49775
12,2.5713
13,2.46628
14,2.6426
15,2.42507
16,2.49386
17,2.41671
18,2.54413
19,2.4102
20,2.64281
21,2.43787
22,2.50156
23,2.50072
24,2.41761
25,2.50548
26,2.50822
27,2.67834
28,2.44734
29,2.47647
30,2.43304
31,2.42046
32,2.50704
33,2.81472
34,2.50052
35,2.6096
36,2.45337
37,2.42613
38,2.44716
39,2.43275
40,2.44976
41,2.91246
42,2.47065
43,2.59773
44,2.53522
45,2.4161
46,2.57041
47,2.52484
48,2.44835
49,2.4261
50,2.43622
51,2.42489
52,2.43405
53,2.48809
54,2.6338
55,2.62709
56,2.40464
57,2.43232
58,2.40739
59,2.62833
60,2.8593
61,2.4893
62,2.66282
63,2.50574
64,2.46702
65,2.44625
66,2.44026
67,2.42822
68,2.46916
69,2.45382
70,2.47874
71,2.4576
72,2.46561
73,2.50266
74,2.44584
75,2.41786
76,2.99517
77,2.60115
78,2.45925
79,2.57513
80,2.68655
81,2.71342
82,2.43834
83,2.46903
84,2.5043
85,2.5571
86,2.45023
87,2.45168
88,2.63492
89,2.40264
90,3.07656
91,2.85143
92,2.50555
93,2.47869
94,2.4638
95,2.50441
96,2.42025
97,2.45838
98,2.41282
99,2.43788
