Index,Time(ms)
0,4.39655
1,4.47163
2,4.6022
3,4.39069
4,4.69684
5,4.33994
6,4.23077
7,4.14581
8,4.29451
9,4.25934
10,4.17004
11,4.32253
12,4.33855
13,4.16978
14,4.37123
15,4.24131
16,4.2564
17,4.19567
18,4.15455
19,4.23933
20,4.21122
21,4.36289
22,4.37427
23,4.19525
24,4.21266
25,4.35528
26,4.16537
27,4.15522
28,4.16632
29,4.18106
30,4.13969
31,4.37543
32,4.31314
33,4.63997
34,4.47291
35,4.23547
36,4.21413
37,4.23315
38,4.14124
39,4.14168
40,4.19614
41,4.23857
42,4.28516
43,4.42822
44,4.13955
45,4.21432
46,4.16904
47,4.14896
48,4.21866
49,4.43461
50,4.21221
51,4.36085
52,4.44456
53,4.33758
54,4.28236
55,4.20959
56,4.19126
57,4.38551
58,4.49899
59,4.14613
60,4.13948
61,4.16295
62,4.29343
63,4.16755
64,4.2276
65,4.27644
66,4.13949
67,4.15324
68,4.18925
69,4.28406
70,4.28725
71,4.28331
72,4.18261
73,4.20734
74,4.1296
75,5.60444
76,4.38174
77,4.13776
78,4.183
79,4.19375
80,4.16901
81,4.2279
82,4.26208
83,4.49487
84,4.54483
85,4.13883
86,4.1977
87,4.15881
88,4.30213
89,5.08147
90,4.27103
91,4.45777
92,4.27568
93,4.16778
94,4.14095
95,4.13462
96,4.18392
97,4.37795
98,4.32047
99,4.18792
