Index,Time(ms)
0,13.2763
1,13.0443
2,12.9457
3,13.2191
4,13.1027
5,20.2965
6,13.7617
7,13.5605
8,14.2377
9,12.2369
10,13.6261
11,17.5569
12,12.5091
13,12.8494
14,14.0819
15,22.4178
16,13.0349
17,13.8074
18,12.7038
19,12.96
20,14.9414
21,13.2606
22,12.8539
23,14.897
24,12.6077
25,13.2131
26,12.7414
27,12.3521
28,15.2835
29,20.6609
30,13.8346
31,13.393
32,12.7599
33,12.6189
34,13.1811
35,12.5619
36,12.2743
37,12.2283
38,13.0227
39,12.2628
40,12.6909
41,12.5492
42,15.1382
43,13.0008
44,15.1109
45,12.2125
46,13.8494
47,13.7389
48,15.1062
49,12.8657
50,12.7493
51,13.2138
52,12.1787
53,13.1826
54,13.0251
55,15.6572
56,13.4179
57,16.5201
58,13.8059
59,12.5095
60,15.7209
61,12.5632
62,12.8051
63,12.8644
64,12.7385
65,13.8688
66,12.9445
67,13.0858
68,13.0233
69,12.2861
70,15.9241
71,13.5196
72,12.8473
73,13.4214
74,12.7812
75,13.5091
76,14.6164
77,12.7657
78,12.904
79,12.5734
80,12.5962
81,12.6998
82,14.3389
83,12.7432
84,26.4448
85,12.4382
86,13.3535
87,13.6464
88,13.1959
89,14.1309
90,13.9688
91,12.9438
92,12.2699
93,12.7888
94,12.763
95,14.1498
96,12.6983
97,13.2638
98,12.9955
99,12.479
