Index,Time(ms)
0,10172.3
1,8746.81
2,9264.24
3,7475.03
4,7890.08
5,9201.19
6,7749.76
7,8743.55
8,8272.44
9,8285.42
10,9910.71
11,7983.03
12,8872.3
13,8557.79
14,9215.36
15,8459.14
16,9530.93
17,7355.62
18,7822.49
19,9280.2
20,9273.86
21,9086.43
22,8994.61
23,9367.34
24,7463.82
25,9217.89
26,8629.11
27,8028.38
28,8799.91
29,9717.28
30,9655.6
31,10441.8
32,8755.91
33,8542.55
34,7957.77
35,9282.43
36,9901.87
37,8904.86
38,9910.28
39,8468.16
40,8997.56
41,7691.28
42,6364.27
43,7776.72
44,7388.4
45,9958.23
46,9268.06
47,9839.72
48,9105.86
49,8210.41
50,8922.33
51,8956.04
52,7674.79
53,8279.55
54,7635.92
55,7735.49
56,9849.72
57,8774.95
58,6920.02
59,8202.63
60,10046.9
61,8362.87
62,8575.19
63,8663.59
64,9129.65
65,9988.04
66,8087.39
67,7643.84
68,8850.72
69,8991.3
70,9241.64
71,10253.2
72,9070.29
73,11058.8
74,7933.78
75,7990.01
76,8069.02
77,10070.6
78,8612.08
79,8512.4
80,9803.93
81,7784.44
82,8333.09
83,8582.5
84,8563.32
85,9301.44
86,7173.07
87,9702.96
88,8626.95
89,8667.2
90,6878.9
91,8388.23
92,7499.17
93,9359.86
94,8312.66
95,8111.96
96,7701.2
97,8118.67
98,7138.13
99,7382.52
