Index,Time(ms)
0,8419.88
1,7337.78
2,7404.54
3,7372.77
4,8243.01
5,7378.9
6,7357.77
7,7384.39
8,7346.62
9,9216.68
10,7401.76
11,7375.93
12,8234.27
13,7317.43
14,7410.36
15,8456.54
16,8031.93
17,7356.08
18,7337.97
19,7697.46
20,7369.62
21,7335.15
22,7327.29
23,7333.56
24,7427.28
25,7528.4
26,7377.32
27,7338.26
28,7509.97
29,7333.35
30,7321.59
31,7385.64
32,7672.45
33,7314.71
34,7341.55
35,7387.14
36,7623.56
37,7351.95
38,7415.6
39,7382.93
40,7353.65
41,7391.47
42,7426.17
43,7547.28
44,7373.97
45,8347.59
46,11662.1
47,7390.9
48,7375.68
49,7379.08
50,7355.47
51,7389.63
52,7577.27
53,7350.07
54,7365.87
55,7346.05
56,7395.32
57,7380.98
58,7374.1
59,7342.19
60,7338.42
61,8486.06
62,7461.12
63,7459.09
64,7410.78
65,7355.2
66,7370.77
67,7315.18
68,7377.83
69,7399.33
70,7390.85
71,7369.43
72,7397.1
73,7400.79
74,8118.89
75,7404
76,7336.37
77,8330.78
78,7388.08
79,7410.71
80,7418.18
81,7394.36
82,7351.54
83,8219.11
84,7413.04
85,7344.69
86,7354.34
87,7363.11
88,7370.93
89,7363.92
90,7530.72
91,8559.51
92,7384.79
93,7330.92
94,7421.83
95,7370.78
96,7407.01
97,7382.04
98,7392.65
99,8060.27
