Index,Time(ms)
0,18.0701
1,18.7807
2,18.2413
3,18.2788
4,18.4248
5,18.2627
6,17.7196
7,17.9709
8,17.9493
9,17.9107
10,17.8312
11,18.0028
12,18.2014
13,18.0897
14,18.237
15,18.1883
16,17.8554
17,17.9337
18,17.9285
19,18.3257
20,18.3411
21,18.1515
22,18.1488
23,18.4258
24,18.4093
25,18.2346
26,17.8945
27,18.2908
28,18.4927
29,17.8436
30,18.074
31,18.2145
32,18.3493
33,18.1415
34,18.2414
35,18.9048
36,18.4016
37,18.3734
38,18.1913
39,18.0716
40,19.6705
41,18.1466
42,18.6112
43,18.2813
44,17.9646
45,18.2284
46,18.2695
47,18.2293
48,17.8087
49,19.075
50,18.1557
51,18.3525
52,18.1851
53,18.1189
54,17.9988
55,18.4012
56,18.1335
57,17.9279
58,18.0476
59,18.0962
60,18.045
61,18.0438
62,17.8756
63,17.9574
64,17.7992
65,19.7936
66,18.3421
67,18.0657
68,18.5452
69,18.2131
70,18.2413
71,17.8548
72,18.125
73,19.4333
74,18.4433
75,18.0813
76,18.2113
77,18.1568
78,18.865
79,17.9607
80,17.9065
81,17.8224
82,18.0725
83,18.5143
84,18.1751
85,18.9248
86,18.3129
87,18.0796
88,18.2923
89,18.4639
90,18.4352
91,18.0945
92,17.9251
93,17.9193
94,18.0366
95,18.0758
96,18.2909
97,18.1063
98,17.9947
99,18.3887
