Index,Time(ms)
0,0.680192
1,0.689271
2,0.687106
3,0.701214
4,0.664966
5,0.673068
6,0.659798
7,0.688642
8,0.711621
9,0.665665
10,0.680401
11,0.673347
12,0.675443
13,0.691855
14,0.749894
15,0.678865
16,0.682916
17,0.670345
18,0.751291
19,0.675722
20,0.663779
21,0.698421
22,0.679703
23,0.695627
24,0.805628
25,0.674465
26,0.661614
27,0.685779
28,0.672719
29,0.679145
30,0.684382
31,0.724332
32,0.704497
33,0.680053
34,0.686268
35,0.662732
36,0.668109
37,0.706174
38,0.682567
39,0.668807
40,0.678655
41,0.677538
42,0.662592
43,0.688434
44,0.662243
45,0.670554
46,0.683405
47,0.71204
48,0.674395
49,0.674605
50,0.664268
51,0.674884
52,0.696046
53,0.678516
54,0.709246
55,0.714625
56,0.689621
57,0.691297
58,0.721748
59,0.659448
60,0.6855
61,0.683963
62,0.68557
63,0.674674
64,0.748777
65,0.665804
66,0.689202
67,0.678655
68,0.674395
69,0.671951
70,0.676281
71,0.678516
72,0.682078
73,0.687945
74,0.669645
75,0.683126
76,0.683405
77,0.678725
78,0.761837
79,0.663849
80,0.694719
81,0.733761
82,0.750383
83,0.671043
84,0.696256
85,0.679912
86,0.680052
87,0.669856
88,0.678376
89,0.676979
90,0.688084
91,0.687106
92,0.679424
93,0.68997
94,0.736625
95,0.73411
96,0.670414
97,0.717068
98,0.702681
99,0.6987
