Index,Time(ms)
0,1.03687
1,1.03066
2,1.03227
3,1.03464
4,1.03932
5,1.04609
6,1.03317
7,1.03464
8,1.1466
9,1.03513
10,1.0683
11,1.03681
12,1.0866
13,1.02787
14,1.0507
15,1.03108
16,1.13026
17,1.04784
18,1.03129
19,1.06502
20,1.11943
21,1.03136
22,1.02745
23,1.06705
24,1.03506
25,1.09855
26,1.03178
27,1.02933
28,1.07543
29,1.08584
30,1.02982
31,1.04994
32,1.03464
33,1.05259
34,1.09317
35,1.06167
36,1.02361
37,1.05266
38,1.02808
39,1.03276
40,1.02996
41,1.0308
42,1.0389
43,1.05126
44,1.03122
45,1.03457
46,1.02647
47,1.06132
48,1.07983
49,1.10218
50,1.08989
51,1.04065
52,1.03492
53,1.05455
54,1.0352
55,1.03562
56,1.0243
57,1.04442
58,1.03129
59,1.06174
60,1.03324
61,1.07787
62,1.12271
63,1.05985
64,1.07277
65,1.03646
66,1.03499
67,1.03757
68,1.03359
69,1.047
70,1.0294
71,1.03262
72,1.03234
73,1.03513
74,1.03939
75,1.03555
76,1.02835
77,1.04016
78,1.09121
79,1.0917
80,1.09554
81,1.03122
82,1.03213
83,1.02982
84,1.03227
85,1.04512
86,1.10553
87,1.03164
88,1.05035
89,1.03045
90,1.05552
91,1.05175
92,1.02933
93,1.08465
94,1.0454
95,1.04079
96,1.03611
97,1.02933
98,1.12767
99,1.02598
