Index,Time(ms)
0,1.18717
1,1.16284
2,1.17615
3,1.17022
4,1.1768
5,1.19091
6,1.18912
7,1.15629
8,1.16416
9,1.23174
10,1.29812
11,1.18689
12,1.16471
13,1.16184
14,1.16203
15,1.16322
16,1.16021
17,1.16069
18,1.1621
19,1.17905
20,1.16511
21,1.15869
22,1.15781
23,1.16287
24,1.16076
25,1.16221
26,1.17221
27,1.20061
28,1.15956
29,1.16417
30,1.17914
31,1.1635
32,1.15846
33,1.15739
34,1.15919
35,1.16582
36,1.16613
37,1.16007
38,1.16098
39,1.1613
40,1.16487
41,1.18441
42,1.3608
43,1.24691
44,1.17228
45,1.17126
46,1.17158
47,1.17787
48,1.17648
49,1.17156
50,1.16156
51,1.16293
52,1.17322
53,1.1622
54,1.16636
55,1.15955
56,1.1571
57,1.18044
58,1.15815
59,1.15672
60,1.16274
61,1.15949
62,1.21027
63,1.17363
64,1.15635
65,1.15797
66,1.16711
67,1.16119
68,1.17953
69,1.17957
70,1.16687
71,1.1607
72,1.16121
73,1.15925
74,1.17154
75,1.15918
76,1.17705
77,1.16363
78,1.1617
79,1.17221
80,1.16179
81,1.16509
82,1.17965
83,1.16227
84,1.16083
85,1.18395
86,1.17456
87,1.26069
88,1.26372
89,1.17933
90,1.1813
91,1.17877
92,1.18078
93,1.19368
94,1.16655
95,1.16566
96,1.16406
97,1.16284
98,1.16227
99,1.15857
