Index,Time(ms)
0,1.78006
1,1.97687
2,1.75639
3,1.73778
4,1.74568
5,1.84142
6,1.94503
7,1.92903
8,2.16437
9,2.03268
10,2.07913
11,1.74984
12,1.79708
13,1.77032
14,1.85242
15,1.93946
16,1.85654
17,1.74393
18,1.95721
19,1.76355
20,1.74527
21,1.98802
22,1.77311
23,1.76093
24,1.73551
25,1.75272
26,1.7636
27,1.75757
28,1.74365
29,2.02264
30,1.75749
31,1.74865
32,1.77152
33,1.78656
34,1.752
35,1.99478
36,1.78069
37,1.77613
38,1.76437
39,1.74202
40,1.73453
41,1.75914
42,1.84495
43,1.82993
44,1.80605
45,2.00054
46,1.80278
47,1.75508
48,1.77024
49,1.84161
50,2.00034
51,1.91404
52,1.76277
53,1.75163
54,1.77777
55,1.7637
56,1.99537
57,2.03892
58,1.7503
59,1.73945
60,1.7467
61,1.74895
62,1.99206
63,1.99416
64,1.77335
65,1.99376
66,1.77588
67,2.03011
68,1.82726
69,1.77254
70,1.74794
71,1.76747
72,1.7555
73,1.74934
74,1.96323
75,1.76856
76,1.7837
77,1.74267
78,1.75362
79,1.7607
80,1.98237
81,1.75437
82,1.96928
83,1.75386
84,1.95022
85,1.94964
86,1.74136
87,1.90829
88,1.85176
89,1.74604
90,1.75496
91,1.84451
92,2.03342
93,1.90958
94,2.0378
95,1.74256
96,1.75883
97,2.0236
98,1.77187
99,1.77421
