Index,Time(ms)
0,0.547233
1,0.564075
2,0.565638
3,0.586006
4,0.569625
5,0.567923
6,0.54013
7,0.578202
8,0.55621
9,0.56166
10,0.588741
11,0.574174
12,0.575817
13,0.567812
14,0.579264
15,0.575356
16,0.690484
17,0.595444
18,0.595123
19,0.5878
20,0.56645
21,0.572762
22,0.589904
23,0.581187
24,0.590475
25,0.565578
26,0.594703
27,0.640479
28,0.589182
29,0.57731
30,0.590865
31,0.579895
32,0.58289
33,0.602086
34,0.595263
35,0.590565
36,0.580386
37,0.640049
38,0.589282
39,0.555629
40,0.828404
41,0.580256
42,0.641181
43,0.621853
44,0.605754
45,0.603369
46,0.643364
47,0.562382
48,0.676727
49,0.567331
50,0.569806
51,0.574645
52,0.575246
53,0.59891
54,0.560549
55,0.648655
56,0.572691
57,0.592339
58,0.586177
59,0.601706
60,0.572711
61,0.605043
62,0.643285
63,0.595845
64,0.60405
65,0.611434
66,0.564396
67,0.675235
68,0.58776
69,0.569485
70,0.565257
71,0.530522
72,0.551972
73,0.572862
74,0.591446
75,0.559998
76,0.580986
77,0.572772
78,0.606995
79,0.551151
80,0.576479
81,0.585876
82,0.531914
83,0.620411
84,0.607347
85,0.613118
86,0.573502
87,0.579153
88,0.563734
89,0.603088
90,0.586577
91,0.590975
92,0.917672
93,0.606966
94,0.558865
95,0.600354
96,0.593921
97,0.561921
98,0.570167
99,0.610062
