Index,Time(ms)
0,6301.53
1,6315.81
2,6310.65
3,6311.64
4,6314.09
5,6249.13
6,6283.87
7,6283.99
8,6294.3
9,6323.09
10,6271.31
11,6306.4
12,6321.51
13,6297.23
14,6263.49
15,6327.94
16,6288.62
17,6299.12
18,6297.7
19,6290.48
20,6284.95
21,6280.99
22,6288.17
23,6272.41
24,6308.74
25,6291.22
26,6291.96
27,6284.44
28,6262.56
29,6321.82
30,6271.89
31,6312.04
32,6312.79
33,6270.44
34,6258.82
35,6305.68
36,6260.93
37,6279.53
38,6286.21
39,6289.03
40,6300.25
41,6285.31
42,6246.03
43,6320.82
44,6315.3
45,6278.44
46,6262.61
47,6280.45
48,6301.2
49,6316
50,6281.48
51,6302.23
52,6310.93
53,6280.1
54,6273.91
55,6301.52
56,6298.8
57,6285.82
58,6283.48
59,6317.31
60,6310.09
61,6315.6
62,6284.32
63,6302
64,6259.45
65,6288.1
66,6276.21
67,6295.95
68,6280.73
69,6297.43
70,6311.99
71,6295.12
72,6304.64
73,6310.52
74,6311.03
75,6289.06
76,6300.14
77,6267.8
78,6291.16
79,6305.41
80,6293.78
81,6285.55
82,6305.13
83,6245.86
84,6276.66
85,6301.27
86,6286.28
87,6260.8
88,6312.48
89,6295.06
90,6314.07
91,6276.81
92,6293.47
93,6286.97
94,6320.55
95,6292.96
96,6304.79
97,6314.01
98,6280.31
99,6298.09
