Index,Time(ms)
0,13.4399
1,13.3092
2,13.4495
3,13.3856
4,13.4547
5,13.5521
6,13.3114
7,13.3806
8,13.5701
9,13.4167
10,13.4725
11,13.3525
12,13.3721
13,13.2853
14,13.431
15,13.6318
16,13.4592
17,13.574
18,13.8061
19,13.5243
20,13.3721
21,13.4474
22,13.5325
23,13.3781
24,13.4722
25,13.4911
26,13.6352
27,13.542
28,13.6979
29,13.4076
30,13.3964
31,13.4072
32,13.4197
33,13.4668
34,13.4626
35,13.4786
36,13.4586
37,13.6583
38,13.3302
39,13.3151
40,13.7176
41,13.5622
42,13.6664
43,13.5508
44,13.5795
45,13.4361
46,13.3785
47,13.3422
48,13.2963
49,13.4968
50,13.3755
51,13.3559
52,13.5576
53,13.3503
54,13.3814
55,13.5691
56,13.4117
57,13.4372
58,13.5479
59,13.4653
60,13.5598
61,13.4906
62,13.489
63,13.5552
64,13.4576
65,13.4244
66,13.3957
67,13.4197
68,13.3631
69,13.4927
70,13.4431
71,13.5302
72,13.377
73,13.5919
74,13.487
75,13.5998
76,13.4733
77,13.3047
78,13.3921
79,13.3406
80,13.3791
81,13.7017
82,13.4107
83,13.4182
84,13.6062
85,13.4991
86,13.5698
87,13.3968
88,13.3447
89,13.5428
90,13.3218
91,13.2625
92,13.5756
93,13.5441
94,13.4634
95,13.533
96,13.476
97,13.6067
98,13.3144
99,13.4631
