Index,Time(ms)
0,6350.57
1,6373
2,6557.69
3,6840.95
4,6428.3
5,6345.83
6,6427.42
7,6358.07
8,6395.6
9,6428.82
10,6403.61
11,6562.1
12,6445.95
13,6365.51
14,6357.09
15,6405.64
16,6383.43
17,6411.59
18,6435.54
19,6382.62
20,6361.37
21,6362.22
22,6343.05
23,6362.77
24,6358.21
25,6330.72
26,6385.77
27,6353.65
28,6377.66
29,6578.96
30,6390.84
31,6392.85
32,6439.57
33,6354.96
34,6378.69
35,6451.9
36,6403.7
37,6537.85
38,6359.56
39,6361.3
40,6384.37
41,6359.41
42,6406.42
43,7286.76
44,6380.64
45,6347.58
46,6308.07
47,6372.97
48,6427.84
49,6383
50,6349.86
51,6391.61
52,6996.71
53,7184.88
54,6412.37
55,6363.65
56,6359.87
57,6558.27
58,8195.32
59,6390.93
60,6547.07
61,8239.66
62,6885.53
63,6438.95
64,6340.62
65,6372.35
66,6575.15
67,6415.21
68,6361.36
69,6595.96
70,6404.6
71,6420.48
72,6350.97
73,6350.59
74,7137.1
75,7233.01
76,6362.71
77,6355.44
78,6434.15
79,6365.79
80,6432.65
81,6389.69
82,6428.57
83,8074.46
84,6400.72
85,6411.36
86,6386.86
87,6399.24
88,6441.9
89,6362.05
90,6624.72
91,6382.07
92,6415.13
93,6410.97
94,6543.42
95,7516.62
96,6379.19
97,6384.53
98,6372.63
99,7008.63
