Index,Time(ms)
0,0.315334
1,0.27588
2,0.226226
3,0.255963
4,0.214344
5,0.385396
6,0.398281
7,0.264639
8,0.375648
9,0.418088
10,0.357263
11,0.354158
12,0.405665
13,0.357173
14,0.283605
15,0.290618
16,0.216258
17,0.253408
18,0.240844
19,0.440069
20,0.360059
21,0.336544
22,0.27074
23,0.314062
24,0.365179
25,0.359147
26,0.274738
27,0.275148
28,0.266162
29,0.247116
30,0.259379
31,0.220606
32,0.342085
33,0.226347
34,0.363285
35,0.256053
36,0.352455
37,0.26514
38,0.276932
39,0.293514
40,0.30242
41,0.28629
42,0.304214
43,0.354559
44,0.267454
45,0.345802
46,0.283014
47,0.276471
48,0.299584
49,0.329801
50,0.348857
51,0.241675
52,0.277703
53,0.246124
54,0.321255
55,0.231717
56,0.267755
57,0.352685
58,0.281391
59,0.253288
60,0.275549
61,0.2864
62,0.298273
63,0.23904
64,0.284056
65,0.214424
66,0.283805
67,0.289716
68,0.277313
69,0.245393
70,0.362974
71,0.260932
72,0.293643
73,0.279046
74,0.358747
75,0.290958
76,0.319993
77,0.264448
78,0.359398
79,0.253889
80,0.271913
81,0.279457
82,0.272724
83,0.232588
84,0.328509
85,0.260191
86,0.267424
87,0.256714
88,0.214394
89,0.263176
90,0.268847
91,0.288724
92,0.271061
93,0.267384
94,0.244992
95,0.324392
96,0.421775
97,0.263296
98,0.399323
99,0.274267
