Index,Time(ms)
0,11.4389
1,11.4766
2,12.2222
3,12.7694
4,12.0156
5,14.2388
6,13.538
7,12.74
8,15.8026
9,11.412
10,12.3672
11,13.2735
12,11.8306
13,11.6942
14,11.2733
15,11.6805
16,13.5518
17,11.4228
18,14.4916
19,17.7234
20,12.0129
21,12.2709
22,11.5517
23,11.7042
24,11.9624
25,11.7722
26,12.1108
27,11.4147
28,11.4263
29,12.1285
30,11.8866
31,11.4525
32,12.0744
33,11.6786
34,11.4195
35,11.4514
36,11.3766
37,11.651
38,11.3518
39,11.4291
40,11.6667
41,11.345
42,11.7922
43,11.9188
44,11.4128
45,11.3292
46,11.8716
47,11.4048
48,11.546
49,12.0397
50,11.4522
51,11.7252
52,11.4941
53,11.4845
54,12.6855
55,11.4514
56,11.4777
57,11.7338
58,11.405
59,12.0402
60,11.4351
61,11.4377
62,11.4715
63,11.3518
64,11.504
65,11.2977
66,11.4148
67,11.6737
68,11.4574
69,12.2156
70,11.5914
71,11.8998
72,11.3652
73,11.4613
74,11.6695
75,11.5213
76,11.3931
77,11.9975
78,11.4753
79,11.344
80,11.2672
81,11.2902
82,11.3784
83,11.2967
84,11.321
85,11.301
86,11.3169
87,11.4433
88,11.3071
89,11.8358
90,11.6758
91,11.2841
92,11.2806
93,11.4041
94,11.3837
95,11.3992
96,13.5279
97,11.8656
98,11.7028
99,12.7122
