Index,Time(ms)
0,4666.1
1,4714.98
2,4727.36
3,4713.52
4,4682.95
5,4706.45
6,4763.85
7,4718.01
8,4741.33
9,4688.57
10,4760.76
11,4734.43
12,4713.23
13,4717.86
14,4667.26
15,4771.48
16,4725.35
17,4779.78
18,4741.81
19,4701.65
20,4768.46
21,4743
22,4772.89
23,4746.94
24,4640.5
25,4638.37
26,4591.81
27,4610.55
28,4606.86
29,4619.64
30,4617.16
31,4765.57
32,4610.07
33,4629.92
34,4598.89
35,4606.68
36,4674.23
37,4774.18
38,4767.69
39,4780.77
40,4750.97
41,4696.36
42,4820.55
43,4737.82
44,4789.51
45,4752.74
46,4746.23
47,4762.13
48,4772.23
49,4718.84
50,4666.73
51,4759.63
52,4728
53,4747.46
54,4663.03
55,4651.87
56,4665.32
57,4674.25
58,4638.75
59,4627.11
60,4659.21
61,4705.98
62,4770.45
63,4781.58
64,4785.88
65,4742.92
66,4726.63
67,4751.09
68,4758.74
69,4724.89
70,4728.95
71,4676.41
72,4659.74
73,4700.69
74,4651.05
75,4699.4
76,4668.78
77,4716.3
78,4691.91
79,4666.68
80,4714.66
81,4700.87
82,4678.05
83,4732.62
84,4718.81
85,4711.02
86,4737.83
87,4645.25
88,4670.81
89,4686.47
90,4690.44
91,4651.34
92,4719.06
93,4762.43
94,4701.04
95,4721.28
96,4704.24
97,4732.17
98,4637.77
99,4729.76
