Index,Time(ms)
0,14.7322
1,13.8653
2,13.718
3,13.8871
4,13.627
5,13.6405
6,13.8587
7,13.736
8,13.7505
9,14.1015
10,13.9435
11,13.6822
12,14.122
13,14.5338
14,14.2651
15,13.9662
16,14.0795
17,13.9751
18,14.0359
19,14.1826
20,14.0027
21,13.8144
22,16.1392
23,14.6357
24,14.4461
25,14.3561
26,14.4774
27,14.4082
28,14.4894
29,14.4055
30,13.9125
31,14.0432
32,14.5264
33,14.553
34,14.4918
35,14.5524
36,14.1596
37,14.1932
38,13.895
39,13.9059
40,14.5593
41,14.7554
42,13.8101
43,14.6433
44,13.8496
45,14.4718
46,13.972
47,13.8381
48,13.6494
49,14.6168
50,13.8504
51,13.8102
52,13.7058
53,13.6465
54,14.576
55,14.5882
56,14.527
57,14.6219
58,14.6292
59,14.6031
60,13.6741
61,14.1942
62,13.9869
63,13.7532
64,13.6583
65,14.1278
66,13.7896
67,13.8034
68,13.8267
69,13.9326
70,13.7222
71,13.6777
72,14.0289
73,13.8259
74,13.9133
75,13.7017
76,13.8371
77,13.7964
78,13.9007
79,14.4262
80,13.9712
81,13.6516
82,14.3095
83,13.9078
84,13.7635
85,14.2095
86,14.2789
87,14.1645
88,13.8139
89,13.6993
90,13.9615
91,13.7018
92,13.7221
93,14.0591
94,13.8056
95,13.8246
96,13.7314
97,13.7102
98,14.2129
99,13.8266
