Index,Time(ms)
0,6613.97
1,6632.42
2,6686.28
3,6701.15
4,7484.95
5,6674.51
6,6692.86
7,6836.76
8,6633.2
9,6637.57
10,6668.92
11,6702.62
12,6681.36
13,6638.51
14,6576.83
15,6659.39
16,6580.81
17,6737.15
18,6678.89
19,6647.43
20,7118.28
21,6595.82
22,6601.98
23,6697.71
24,6670.22
25,6573.3
26,7157.26
27,6590.34
28,6640.33
29,6669.2
30,6648.31
31,6574.56
32,7027.7
33,6636.67
34,6875.96
35,7224.69
36,6774.45
37,6872.11
38,6686.65
39,6884.62
40,6642.82
41,6627.02
42,6616.79
43,6679.26
44,6654.43
45,6610.35
46,6638.93
47,7464.65
48,6632.11
49,6633.72
50,6988.97
51,6614.14
52,7399.87
53,6998.08
54,6808.81
55,6737.24
56,6691.02
57,6709.57
58,7129.18
59,7435.76
60,7464.79
61,7293.65
62,6684.98
63,7092.11
64,6675.23
65,6599.48
66,7342.94
67,6700.3
68,6634.67
69,7587.77
70,7649.24
71,6698.87
72,6750.77
73,7522.43
74,6973.42
75,6604.2
76,6664.49
77,6959.88
78,6695.5
79,6704.26
80,7435.73
81,6704.23
82,6756.91
83,6793.69
84,6803.6
85,7333.21
86,6626.3
87,6766.49
88,6655.01
89,6620.73
90,6682.66
91,7240.93
92,7479.56
93,7462.18
94,6609.17
95,6706.01
96,6595.53
97,6495.29
98,6585.75
99,6512.61
