Index,Time(ms)
0,215.176
1,216.531
2,221.306
3,225.5
4,228.521
5,224.802
6,213.27
7,216.514
8,222.131
9,212.766
10,213.423
11,212.353
12,212.498
13,211.123
14,212.685
15,211.818
16,212.283
17,214.189
18,217.738
19,214.878
20,216.966
21,216.354
22,215.468
23,216.84
24,211.413
25,211.614
26,213.515
27,211.578
28,209.325
29,215.203
30,214.631
31,211.625
32,213.309
33,209.869
34,233.06
35,216.548
36,215.639
37,215.764
38,218.761
39,220.575
40,230.577
41,217.456
42,211.815
43,212.87
44,217.514
45,216.235
46,226.813
47,316.492
48,253.594
49,224.326
50,250.908
51,223.69
52,218.351
53,264.109
54,226.272
55,232.448
56,254.088
57,220.779
58,249.558
59,250.312
60,239.874
61,278.895
62,251.886
63,260.886
64,233.713
65,244.578
66,213.515
67,209.903
68,221.236
69,215.594
70,210.978
71,216.745
72,218.069
73,218.931
74,212.063
75,212.704
76,209.511
77,213.321
78,212.912
79,216.893
80,211.922
81,216.194
82,214.16
83,216.707
84,211.599
85,216.958
86,217.172
87,210.45
88,211.088
89,211.038
90,217.146
91,217.673
92,216.62
93,213.604
94,215.611
95,212.888
96,216.638
97,214.566
98,212.245
99,211.781
