Index,Time(ms)
0,6380.48
1,6514.43
2,6392.72
3,6412.53
4,6432.2
5,6420.07
6,6395.34
7,6423.91
8,6418.38
9,6402.53
10,6442.27
11,6427.55
12,6339.48
13,6393.11
14,6414.11
15,6397.83
16,6388.83
17,6431.86
18,6364.8
19,6366.75
20,6415.22
21,6641.89
22,6407.93
23,6371.81
24,6364.31
25,6429.97
26,6401.48
27,6409.77
28,6434.29
29,6399.57
30,6401.91
31,6421.36
32,6386.49
33,6385.3
34,6390.99
35,6410.56
36,6480.5
37,6386.33
38,6401.61
39,6405.22
40,6422.3
41,6412.02
42,6405.67
43,6401.17
44,6404.29
45,6409.21
46,6387.33
47,6369.03
48,6403.32
49,6403.67
50,6420.24
51,6416.21
52,6408.33
53,6390.09
54,6404.38
55,6420.95
56,6380.43
57,6400.69
58,6452.41
59,6365.8
60,6393.24
61,6397.64
62,6396.56
63,6373.6
64,6385.85
65,6415.29
66,6377.7
67,6421.31
68,6419.05
69,6412.82
70,6402.47
71,6930.4
72,6410.81
73,6394.31
74,6428.46
75,6539.94
76,6402.17
77,6389.21
78,6377.17
79,6408.15
80,6379.58
81,6400.2
82,6396.49
83,6383.24
84,6367.94
85,6384.19
86,6399.12
87,6347.77
88,6421.94
89,6389.78
90,6443.05
91,6377.49
92,6378.9
93,6392.86
94,6383.49
95,6387.65
96,6381.99
97,6489.55
98,6408.18
99,6422.12
