Index,Time(ms)
0,6201.64
1,6129.87
2,6108.72
3,6118.58
4,6134.88
5,6148.2
6,6122.46
7,6129.55
8,6107.49
9,6114.25
10,6168
11,6127.87
12,6109.31
13,6102
14,6114.05
15,6111.45
16,6101.62
17,6137.41
18,6077.09
19,6089.76
20,6117.19
21,6110.46
22,6124.02
23,6091.97
24,6096.37
25,6141.37
26,6119.07
27,6120.42
28,6140.09
29,6118.78
30,6121.07
31,6134.81
32,6127.05
33,6109.07
34,6116.36
35,6119.06
36,6124.11
37,6111.23
38,6128.74
39,6119.28
40,6134.9
41,6144.44
42,6122.05
43,6115.19
44,6113.28
45,6121.31
46,6116.67
47,6095.74
48,6116.23
49,6117.85
50,6128.25
51,6120.2
52,6139.44
53,6117.1
54,5983.11
55,6157.41
56,6120.78
57,6123.59
58,6153.69
59,6129.66
60,6113.66
61,6114.61
62,6111.01
63,6084.23
64,6110.92
65,6169.34
66,6110.74
67,6139.85
68,6136.66
69,6121.19
70,6110.88
71,6133.39
72,6150.09
73,6116.77
74,6186.53
75,6136.65
76,6123.03
77,6111.65
78,6152.36
79,6125.04
80,6112.46
81,6126.73
82,6111.94
83,6082.69
84,6119.5
85,6098.09
86,6111.24
87,6097.05
88,6122.88
89,6108.66
90,6150.15
91,6088.54
92,6111.98
93,6096.33
94,6115.43
95,6099.28
96,6086.96
97,6119.6
98,6121.59
99,6132.82
