Index,Time(ms)
0,18.6141
1,18.5829
2,18.6709
3,18.7654
4,18.7454
5,18.6886
6,18.6316
7,18.6869
8,18.7788
9,18.7643
10,18.6563
11,18.6718
12,18.7301
13,18.8882
14,18.7652
15,19.2926
16,19.0292
17,18.6193
18,18.6807
19,18.6115
20,18.635
21,18.6152
22,18.8422
23,18.6788
24,18.6866
25,18.7516
26,18.6331
27,18.8537
28,18.7108
29,18.629
30,18.6962
31,18.6872
32,18.593
33,18.8295
34,19.2421
35,18.6406
36,18.8282
37,18.9203
38,18.7101
39,18.5941
40,18.6562
41,18.6931
42,18.7104
43,18.695
44,18.561
45,18.6488
46,18.6435
47,18.6112
48,18.7048
49,18.7086
50,18.6255
51,18.9003
52,18.6137
53,18.749
54,18.5886
55,18.5756
56,18.8175
57,18.8099
58,18.6372
59,18.7381
60,18.6453
61,18.7177
62,18.7024
63,18.7136
64,18.7491
65,18.6981
66,18.6914
67,18.7524
68,18.8249
69,18.8633
70,18.6505
71,18.7166
72,19.133
73,18.6476
74,18.6448
75,18.6532
76,18.6608
77,19.0062
78,18.6647
79,18.7775
80,18.645
81,18.631
82,18.7553
83,18.7039
84,18.6773
85,18.7544
86,18.7591
87,18.5876
88,18.7639
89,18.6304
90,18.6308
91,18.7241
92,19.1243
93,18.6222
94,18.7727
95,18.628
96,18.6588
97,18.6052
98,19.0439
99,18.7592
