Index,Time(ms)
0,10.7832
1,10.7598
2,10.5423
3,10.6589
4,10.5154
5,10.6893
6,10.6192
7,10.5349
8,10.5904
9,10.5561
10,10.7137
11,10.6705
12,10.6048
13,10.6157
14,10.7067
15,10.5001
16,12.2067
17,10.6923
18,10.5298
19,10.5512
20,10.5232
21,10.5462
22,10.6172
23,10.608
24,10.6257
25,10.5057
26,10.7101
27,10.6571
28,10.6088
29,10.6703
30,10.4838
31,10.7726
32,10.7246
33,10.6283
34,10.5739
35,10.6737
36,10.6037
37,10.7448
38,10.6965
39,10.6766
40,10.533
41,10.5298
42,10.4912
43,10.5077
44,10.6039
45,10.5751
46,10.5704
47,10.6071
48,10.5677
49,10.7307
50,10.7095
51,10.76
52,10.5454
53,10.5858
54,10.548
55,10.6617
56,10.6462
57,10.5913
58,10.7995
59,10.6964
60,10.5984
61,10.5702
62,10.585
63,10.7639
64,10.6026
65,10.4774
66,10.4847
67,11.062
68,10.7279
69,10.5439
70,10.5519
71,10.6115
72,10.6212
73,10.7975
74,10.6882
75,10.7663
76,10.7469
77,10.6177
78,10.8184
79,10.7903
80,10.7243
81,10.516
82,10.6435
83,10.7328
84,10.7208
85,10.7576
86,10.6
87,10.6433
88,10.4669
89,10.688
90,10.51
91,10.5515
92,10.5567
93,10.5739
94,10.7167
95,10.7889
96,10.5869
97,10.7493
98,10.6237
99,10.7103
