Index,Time(ms)
0,27.3138
1,27.2514
2,27.3016
3,27.3269
4,27.3243
5,27.2429
6,27.3596
7,27.3801
8,27.3767
9,27.1961
10,27.5064
11,27.2952
12,27.4351
13,27.2741
14,27.2785
15,27.2424
16,27.2466
17,27.2482
18,27.1971
19,27.3635
20,27.403
21,27.3098
22,27.2359
23,27.1435
24,27.497
25,27.3232
26,27.1884
27,27.3206
28,27.3698
29,27.4123
30,27.613
31,27.2496
32,27.3164
33,27.2287
34,27.2452
35,27.3519
36,27.2373
37,27.2817
38,27.4607
39,27.2834
40,27.3153
41,27.3168
42,27.4455
43,27.4264
44,27.2838
45,27.5181
46,27.2373
47,27.1743
48,27.3659
49,27.2161
50,27.3107
51,27.2098
52,27.1865
53,27.414
54,27.3523
55,27.2206
56,27.3045
57,27.406
58,27.2592
59,27.3269
60,27.3832
61,27.2814
62,27.3465
63,27.19
64,27.3229
65,27.2741
66,27.2535
67,27.3939
68,27.2311
69,27.3532
70,27.3197
71,27.431
72,27.2802
73,27.3123
74,27.2259
75,27.4734
76,27.214
77,27.2803
78,27.3165
79,27.2731
80,27.2262
81,27.5452
82,27.3214
83,27.3975
84,27.2138
85,27.4246
86,27.2222
87,27.339
88,27.2192
89,27.239
90,27.4214
91,27.2218
92,27.2352
93,27.2664
94,27.6439
95,27.1827
96,27.2766
97,27.4095
98,27.723
99,27.3229
