Index,Time(ms)
0,1.95083
1,1.75869
2,1.73984
3,1.73711
4,1.76652
5,1.84725
6,1.75213
7,2.14255
8,1.85389
9,1.71253
10,1.76959
11,1.85347
12,1.71874
13,1.70841
14,1.82637
15,1.72189
16,1.76659
17,1.74703
18,1.71092
19,1.70526
20,1.77783
21,1.71707
22,1.70631
23,1.71155
24,2.06572
25,1.80242
26,1.78027
27,2.20596
28,1.85033
29,2.28467
30,1.85487
31,1.80109
32,1.71693
33,1.71672
34,1.88588
35,1.72084
36,1.8277
37,1.74689
38,1.72217
39,1.86443
40,1.77168
41,1.73166
42,1.74039
43,1.7677
44,2.01348
45,1.71525
46,1.76267
47,1.76281
48,1.88804
49,2.61035
50,2.36534
51,1.9766
52,1.78733
53,1.69758
54,1.7413
55,1.69898
56,1.81708
57,1.9472
58,1.72538
59,1.7098
60,1.71853
61,1.71881
62,1.71406
63,1.89642
64,1.77581
65,1.72817
66,1.75199
67,1.82665
68,1.76833
69,1.96396
70,1.72077
71,1.71483
72,1.73537
73,1.73942
74,1.71483
75,1.96284
76,1.71833
77,1.70938
78,1.89356
79,1.71972
80,1.72719
81,1.88064
82,1.74626
83,1.84935
84,1.99476
85,1.7112
86,1.85584
87,1.81967
88,1.71902
89,1.93148
90,1.74116
91,1.97625
92,1.71155
93,1.81492
94,1.80332
95,1.73159
96,1.8784
97,1.80919
98,1.74375
99,1.94985
