Index,Time(ms)
0,4421.54
1,4446.77
2,4460.47
3,4431.74
4,4446.3
5,4430.31
6,4440.56
7,4440.85
8,4463.1
9,4539.49
10,4467.53
11,4500.68
12,4458.86
13,4475.08
14,4477.45
15,4777.42
16,4473.89
17,4722.83
18,4789.85
19,4513.57
20,4759.08
21,4727.16
22,4708.19
23,4588.75
24,4549.31
25,4524.05
26,4472.52
27,4439.16
28,4474.04
29,4778.28
30,4674.94
31,4477.75
32,4505.94
33,4472.73
34,4786.35
35,4478.18
36,4492.8
37,4448.43
38,4732.05
39,4491.73
40,4473.38
41,4469.81
42,4440.91
43,4782.57
44,4469.95
45,4447.5
46,4754.76
47,4487.79
48,4461.37
49,4527.52
50,4458.79
51,4496.29
52,4471.07
53,4462.17
54,4485.8
55,4443.09
56,4449.73
57,4722.24
58,4480.33
59,4562.29
60,4741.02
61,4463.87
62,4464.51
63,4462.81
64,4459.6
65,4476.21
66,4480.31
67,4463.27
68,4450.3
69,4443.44
70,4470.43
71,4461.03
72,4426.41
73,4456.33
74,4460.34
75,4440.33
76,4419.02
77,4455.88
78,4449
79,4473.64
80,4485.56
81,4455.7
82,4464.95
83,4445.16
84,4456.19
85,4469.01
86,4459.27
87,4472.77
88,4447.53
89,4465.48
90,4458.76
91,4424.82
92,4424.67
93,4450.34
94,4455.33
95,4447.7
96,4463.37
97,4438.27
98,4454.57
99,4447.52
