Index,Time(ms)
0,15.7044
1,15.7084
2,15.7966
3,15.6556
4,15.7762
5,15.6633
6,15.7393
7,15.6398
8,15.9648
9,15.7134
10,15.6094
11,16.0484
12,15.6304
13,15.7888
14,15.648
15,15.7821
16,15.734
17,15.6678
18,16.1855
19,16.2093
20,16.0609
21,16.2109
22,16.0522
23,16.2484
24,16.2102
25,16.6974
26,16.1257
27,15.9265
28,15.7512
29,15.7381
30,15.8595
31,15.7819
32,15.9407
33,15.8159
34,15.7682
35,16.0621
36,15.7494
37,15.7293
38,15.6979
39,15.8538
40,15.762
41,15.6921
42,15.6488
43,16.4242
44,15.7424
45,15.7034
46,15.679
47,15.722
48,16.0226
49,16.292
50,15.8179
51,15.8025
52,15.6874
53,16.3805
54,16.2626
55,15.6285
56,15.7205
57,15.9384
58,16.0703
59,15.6692
60,15.6605
61,15.6611
62,15.654
63,15.6981
64,15.6698
65,15.7767
66,15.6511
67,15.7035
68,15.7274
69,15.8086
70,15.8805
71,15.6878
72,15.6088
73,15.7499
74,15.7236
75,15.6572
76,15.6466
77,15.6641
78,15.7892
79,15.6891
80,15.7282
81,15.6904
82,15.7098
83,15.6581
84,15.668
85,15.685
86,15.6741
87,15.6864
88,15.7344
89,15.6986
90,16.2016
91,15.8752
92,15.8006
93,15.6978
94,15.7072
95,15.7232
96,15.6729
97,15.6735
98,15.7854
99,15.6173
