Index,Time(ms)
0,1239.64
1,1347.96
2,1344.03
3,1348.9
4,1632.93
5,1246.52
6,1116.59
7,1160.52
8,1357.71
9,1341.49
10,1293.11
11,1302.59
12,1121.64
13,1176.28
14,1301.63
15,1545.02
16,1334.32
17,1121.12
18,1577.68
19,1409.08
20,1316.39
21,1200.67
22,1564.96
23,1236.1
24,1413.21
25,1313.9
26,1246.83
27,1399.47
28,1906.6
29,1161.18
30,1063.18
31,1144.28
32,1300.19
33,1321.77
34,997.37
35,1099.57
36,1102.05
37,1346.09
38,1371.33
39,1360.02
40,1331.32
41,1328.67
42,1367.19
43,1514.74
44,1060.1
45,1318.82
46,1298.41
47,1094.87
48,1318.66
49,1341.86
50,1078.85
51,1352.14
52,1260.23
53,1265.46
54,1258.35
55,1336.7
56,1668.8
57,1319.26
58,1384.58
59,1322.29
60,1330.09
61,1425.87
62,1191.97
63,1372.69
64,1324.47
65,1297.85
66,1286.42
67,1187.49
68,1343.34
69,1289.48
70,1632.21
71,1309.45
72,1379.45
73,1309.06
74,1522.51
75,1246.24
76,1440.85
77,1463.18
78,1318.71
79,1383.97
80,1255.86
81,1177.49
82,1346.19
83,1258.84
84,1094.56
85,1411.05
86,1343.05
87,1292.68
88,1339.06
89,1323.61
90,1219.89
91,1234.34
92,1200.27
93,1343.57
94,1054.86
95,1460.64
96,1878.03
97,1586.24
98,1431.48
99,1340.1
