Index,Time(ms)
0,12.8859
1,9.08421
2,8.31532
3,8.64846
4,12.8098
5,11.2555
6,8.91589
7,9.16879
8,9.60174
9,9.26601
10,8.53581
11,8.86672
12,8.61731
13,8.84025
14,9.42797
15,10.4193
16,8.82984
17,9.14734
18,8.70755
19,9.70734
20,8.69351
21,8.86386
22,8.98336
23,9.13352
24,10.5431
25,8.61431
26,11.1598
27,10.0358
28,9.13282
29,8.71104
30,10.2187
31,9.47071
32,8.85205
33,8.57317
34,8.44383
35,9.00717
36,9.46485
37,8.72829
38,8.84786
39,8.83313
40,9.15984
41,9.08372
42,9.13296
43,8.70594
44,8.97134
45,9.34863
46,9.78472
47,8.82132
48,9.11521
49,9.90017
50,8.52149
51,8.53336
52,8.63044
53,8.62234
54,9.61493
55,8.55501
56,8.8554
57,8.87223
58,9.61242
59,8.97853
60,8.61843
61,9.59244
62,8.75113
63,8.70894
64,8.4601
65,8.93425
66,9.0988
67,8.8232
68,9.50067
69,9.4031
70,9.26223
71,8.83815
72,11.0391
73,11.7303
74,14.6892
75,9.77173
76,9.10984
77,8.79122
78,9.02218
79,9.79512
80,8.96841
81,9.52099
82,9.3744
83,10.0223
84,8.95353
85,9.61675
86,9.05263
87,8.52519
88,8.57107
89,8.87866
90,8.92084
91,8.45479
92,8.83962
93,8.78207
94,9.44354
95,9.1662
96,9.21027
97,9.95583
98,8.78584
99,8.77152
