Index,Time(ms)
0,188.361
1,300.635
2,186.185
3,190.624
4,226.832
5,177.546
6,187.625
7,302.48
8,187.749
9,196.011
10,190.004
11,184.775
12,195.053
13,183.608
14,183.065
15,191.401
16,184.633
17,184.689
18,186.534
19,182.238
20,188.093
21,193.265
22,312.749
23,188.6
24,184.277
25,186.851
26,189.57
27,191.356
28,188.569
29,198.68
30,187.011
31,204.242
32,179.513
33,186.389
34,183.488
35,193.079
36,188.555
37,182.681
38,181.614
39,184.012
40,184.68
41,189.811
42,184.507
43,183.528
44,180.748
45,178.67
46,189.524
47,181.99
48,181.771
49,180.995
50,186.778
51,194.188
52,178.538
53,183.748
54,189.775
55,191.187
56,183.567
57,186.687
58,188.452
59,186.36
60,184.35
61,185.107
62,186.102
63,189.388
64,188.627
65,185.581
66,186.87
67,179.655
68,186.779
69,187.441
70,202.447
71,186.478
72,186.469
73,184.462
74,188.644
75,184.48
76,198.712
77,193.026
78,190.806
79,189.233
80,185.848
81,180.851
82,186.006
83,202.294
84,193.462
85,235.706
86,189.894
87,197.723
88,193.945
89,182.036
90,299.132
91,200.455
92,306.229
93,307.708
94,224.669
95,211.495
96,193.336
97,183.676
98,186.938
99,190.147
