Index,Time(ms)
0,1.53422
1,1.24256
2,1.22838
3,1.23697
4,1.24878
5,1.29794
6,1.22636
7,1.39223
8,1.26889
9,1.22971
10,1.78719
11,1.23725
12,1.23676
13,1.23544
14,1.27196
15,1.4752
16,1.23809
17,1.26177
18,1.286
19,1.24151
20,1.26575
21,1.27532
22,1.22203
23,1.30325
24,1.22259
25,1.25115
26,1.21476
27,1.25381
28,1.21309
29,1.25073
30,1.23599
31,1.27182
32,1.20834
33,1.22524
34,1.21672
35,1.24899
36,1.23949
37,1.22566
38,1.26065
39,1.29808
40,1.21532
41,1.22042
42,1.22014
43,1.26442
44,1.20135
45,1.69074
46,1.23173
47,1.22468
48,1.2566
49,1.2515
50,1.22426
51,1.22789
52,1.21029
53,1.30158
54,1.27294
55,1.29452
56,1.24661
57,1.48205
58,1.27511
59,1.32218
60,1.30039
61,1.23187
62,1.31827
63,1.21365
64,1.2471
65,1.22335
66,1.2362
67,1.22957
68,1.21476
69,1.21525
70,1.22685
71,1.3768
72,1.21399
73,1.21707
74,1.4444
75,1.20415
76,1.2214
77,1.2925
78,1.21839
79,1.31617
80,1.22384
81,1.27252
82,1.24731
83,1.31554
84,1.2281
85,1.39321
86,1.40823
87,1.23243
88,1.22349
89,1.21197
90,1.4759
91,1.26924
92,1.28188
93,1.21323
94,1.2647
95,1.32616
96,1.21846
97,1.23125
98,1.24005
99,1.24123
