Index,Time(ms)
0,85.2944
1,85.4655
2,85.2476
3,84.9199
4,85.3357
5,86.6751
6,85.74
7,86.0965
8,86.9307
9,85.1017
10,85.8142
11,88.2722
12,85.5831
13,86.2782
14,90.0468
15,82.846
16,86.6772
17,87.5168
18,85.4192
19,86.7521
20,86.2721
21,86.0705
22,85.2861
23,86.9888
24,85.5624
25,84.9199
26,86.9414
27,86.2965
28,84.9056
29,86.5419
30,87.774
31,85.4841
32,85.7379
33,85.9806
34,85.922
35,88.4008
36,86.3078
37,86.8031
38,86.6862
39,86.1323
40,86.0815
41,85.0077
42,84.8069
43,86.6669
44,92.1545
45,86.7672
46,87.1078
47,86.2649
48,85.5086
49,85.7428
50,86.408
51,83.8835
52,85.6518
53,88.5151
54,85.4736
55,86.2696
56,86.3637
57,85.9524
58,86.4259
59,85.9922
60,86.5978
61,84.4618
62,86.2887
63,84.4949
64,86.2706
65,84.7336
66,87.0982
67,85.6751
68,83.8623
69,86.0487
70,85.5242
71,86.4757
72,86.0016
73,86.8961
74,85.3024
75,86.2533
76,86.0461
77,85.9751
78,87.0774
79,85.9587
80,85.7125
81,85.4101
82,87.3856
83,86.5845
84,86.4939
85,87.1511
86,85.2464
87,85.2593
88,84.9994
89,92.0206
90,85.7446
91,85.3853
92,85.8691
93,84.8167
94,85.4317
95,86.012
96,86.9908
97,85.9892
98,85.9891
99,85.7318
