Index,Time(ms)
0,7.69982
1,7.43836
2,7.60994
3,7.36772
4,7.35053
5,7.39736
6,7.39855
7,7.35642
8,7.34158
9,7.33845
10,7.40437
11,7.6063
12,7.40115
13,7.38242
14,7.38037
15,7.78001
16,7.36677
17,7.46168
18,7.41426
19,7.33665
20,7.43923
21,7.45798
22,7.59424
23,7.57091
24,7.39059
25,7.39294
26,7.39981
27,7.48403
28,7.34211
29,7.33338
30,7.32702
31,7.86546
32,7.35082
33,7.37079
34,7.40851
35,7.39485
36,7.41836
37,7.40111
38,7.4358
39,7.34377
40,7.35547
41,7.34691
42,7.3353
43,7.38139
44,7.37306
45,7.40972
46,7.46619
47,7.62193
48,7.48146
49,7.66908
50,7.534
51,7.36484
52,7.47916
53,7.55139
54,7.58416
55,7.44632
56,7.35409
57,7.43063
58,7.3905
59,7.37836
60,7.6979
61,7.44463
62,7.41923
63,7.51016
64,7.37007
65,7.6639
66,7.41436
67,7.34943
68,7.50569
69,7.55101
70,7.59238
71,7.5473
72,7.48746
73,7.53323
74,7.99338
75,7.59748
76,7.90459
77,7.72883
78,7.39292
79,7.43643
80,7.87338
81,7.67031
82,7.39246
83,7.35538
84,7.53741
85,7.6891
86,7.47102
87,7.61323
88,7.57526
89,7.42797
90,7.45491
91,7.42718
92,7.40701
93,7.43876
94,7.34854
95,7.3648
96,7.4191
97,7.41712
98,7.35274
99,7.3927
