Index,Time(ms)
0,18.8116
1,13.6677
2,13.6919
3,12.505
4,13.4179
5,12.4783
6,15.4937
7,12.5208
8,15.7265
9,12.3298
10,14.566
11,12.8606
12,13.0523
13,12.2535
14,19.3227
15,11.4763
16,12.7056
17,12.2087
18,14.209
19,12.0844
20,11.7301
21,11.8493
22,11.7404
23,11.4981
24,11.8192
25,12.1281
26,11.7822
27,12.011
28,11.6438
29,15.1632
30,11.3823
31,12.113
32,12.1846
33,11.8522
34,12.0458
35,12.2458
36,11.787
37,12.0941
38,11.8307
39,13.9948
40,11.4638
41,11.2943
42,11.2586
43,11.4387
44,10.965
45,11.8684
46,12.0821
47,11.7516
48,13.1917
49,11.9364
50,11.6054
51,11.5692
52,11.1499
53,11.7385
54,11.7981
55,12.3508
56,12.1031
57,11.9442
58,11.7112
59,12.3395
60,12.2762
61,11.9083
62,11.3788
63,11.5784
64,12.0357
65,12.4385
66,12.7759
67,14.0277
68,11.8585
69,12.343
70,11.5746
71,11.7368
72,11.9327
73,11.9845
74,11.9999
75,13.4763
76,12.678
77,11.3181
78,11.5188
79,11.9676
80,11.7848
81,11.546
82,11.9678
83,12.1555
84,11.9075
85,13.433
86,12.4312
87,11.6986
88,11.2131
89,11.3954
90,11.9866
91,12.0509
92,12.7666
93,12.9017
94,11.5142
95,12.4618
96,13.7712
97,12.8304
98,11.1155
99,12.0931
