Index,Time(ms)
0,1.04274
1,1.10141
2,0.996367
3,0.995878
4,1.0565
5,0.989243
6,1.08039
7,1.02214
8,0.997345
9,0.993015
10,1.003
11,1.02046
12,1.05699
13,0.99497
14,1.04658
15,1.02598
16,1.0741
17,0.980793
18,1.05413
19,1.00035
20,1.04274
21,1.04141
22,1.00789
23,0.992596
24,0.983517
25,1.01781
26,0.991129
27,0.987847
28,1.03653
29,0.991199
30,1.08276
31,0.997414
32,0.991898
33,0.992106
34,1.00503
35,0.988824
36,0.992944
37,0.988684
38,1.03743
39,0.984424
40,0.984354
41,0.993504
42,0.995529
43,1.03792
44,1.09519
45,1.01145
46,1.01062
47,1.00307
48,1.28216
49,1.04875
50,1.00789
51,0.993085
52,1.27329
53,0.9773
54,1.00545
55,1.01075
56,1.31883
57,1.3629
58,0.985402
59,1.01739
60,0.989662
61,0.987008
62,0.983167
63,1.00349
64,1.15658
65,1.08311
66,1.00789
67,0.986799
68,0.994412
69,0.992176
70,0.997415
71,0.993154
72,0.983516
73,1.21379
74,1.20485
75,0.998811
76,1.0155
77,0.984843
78,0.995669
79,1.03527
80,0.994062
81,1.00237
82,1.16392
83,1.28195
84,0.99497
85,1.04344
86,0.988545
87,1.00538
88,0.993015
89,0.992945
90,0.985542
91,1.03248
92,1.08989
93,0.993224
94,0.993993
95,1.52172
96,1.00782
97,0.999859
98,1.04784
99,1.02214
