Index,Time(ms)
0,12.7401
1,12.8683
2,12.9016
3,12.7809
4,12.9103
5,12.8803
6,12.9293
7,12.7458
8,12.9127
9,12.7549
10,13.0844
11,13.1406
12,12.8456
13,12.8065
14,12.8249
15,12.6855
16,12.7728
17,12.9292
18,12.6989
19,12.8243
20,12.8992
21,12.9435
22,13.3765
23,12.7417
24,12.8705
25,12.9293
26,12.8598
27,12.9231
28,12.9621
29,13.008
30,12.8999
31,12.8611
32,12.8384
33,12.7499
34,12.9043
35,12.8477
36,13.0474
37,13.1164
38,12.9775
39,12.8792
40,12.7757
41,12.8653
42,12.9808
43,12.779
44,12.8847
45,12.8339
46,13.1923
47,12.9874
48,12.6641
49,12.7684
50,13.0008
51,12.7841
52,12.8109
53,12.8483
54,12.8485
55,12.935
56,12.9001
57,12.8305
58,12.9201
59,12.9988
60,12.842
61,12.9105
62,12.931
63,12.8611
64,12.9152
65,12.7783
66,12.9751
67,13.004
68,12.7644
69,12.8214
70,12.9993
71,12.8373
72,12.8007
73,12.7913
74,12.9036
75,13.1472
76,12.745
77,12.8925
78,12.6949
79,12.799
80,12.8226
81,13.0383
82,12.7608
83,12.9583
84,12.578
85,12.8989
86,13.0242
87,12.8946
88,13.1587
89,13.2254
90,12.8695
91,12.9068
92,12.8633
93,12.9411
94,13.0191
95,12.9844
96,12.7403
97,13.0741
98,13.0191
99,13.0472
