Index,Time(ms)
0,0.828257
1,0.814498
2,0.834403
3,0.80025
4,0.8138
5,1.00803
6,0.801019
7,0.808492
8,0.798156
9,0.812612
10,0.807654
11,0.888461
12,0.814289
13,0.812264
14,0.802975
15,0.795991
16,0.812403
17,0.812194
18,0.833915
19,0.918144
20,0.797247
21,0.860873
22,0.817152
23,0.812752
24,0.812334
25,0.813171
26,0.808492
27,0.795012
28,0.858708
29,0.832657
30,0.807653
31,0.805489
32,0.797247
33,0.820574
34,0.797736
35,0.909064
36,0.814009
37,0.842575
38,0.825883
39,0.797876
40,0.819597
41,1.03345
42,0.938118
43,0.914372
44,0.813031
45,0.798854
46,0.849349
47,0.834822
48,0.805419
49,0.814498
50,0.835102
51,0.807514
52,0.815127
53,0.807933
54,0.80465
55,0.808282
56,0.810587
57,0.923871
58,0.840829
59,0.797457
60,0.838734
61,0.811355
62,0.809959
63,0.958513
64,0.793964
65,0.881268
66,0.856823
67,0.868556
68,0.907108
69,0.812962
70,0.805978
71,0.811076
72,0.811426
73,0.867229
74,0.838873
75,0.874493
76,0.807793
77,0.811635
78,0.882664
79,0.839502
80,0.898868
81,0.854168
82,0.861782
83,1.03967
84,0.913883
85,0.856613
86,0.897541
87,0.810866
88,0.866461
89,0.810377
90,0.813101
91,0.803184
92,0.853749
93,0.949223
94,0.836289
95,0.809679
96,0.846207
97,0.814149
98,0.919331
99,0.854657
