Index,Time(ms)
0,0.160777
1,0.158612
2,0.153653
3,0.158262
4,0.169856
5,0.15931
6,0.158192
7,0.167271
8,0.157983
9,0.167272
10,0.1591
11,0.158402
12,0.157983
13,0.158402
14,0.158681
15,0.158682
16,0.158821
17,0.158332
18,0.158891
19,0.158751
20,0.158471
21,0.168738
22,0.179075
23,0.158681
24,0.15896
25,0.158891
26,0.158681
27,0.158821
28,0.171183
29,0.15463
30,0.15449
31,0.174465
32,0.158681
33,0.175373
34,0.166503
35,0.160148
36,0.158681
37,0.15924
38,0.159798
39,0.227336
40,0.16818
41,0.157913
42,0.1547
43,0.165107
44,0.165107
45,0.1591
46,0.173767
47,0.232086
48,0.154071
49,0.154491
50,0.158681
51,0.158891
52,0.157494
53,0.173208
54,0.158402
55,0.153862
56,0.158332
57,0.158262
58,0.1591
59,0.166363
60,0.16392
61,0.182008
62,0.15896
63,0.154979
64,0.170694
65,0.175094
66,0.165037
67,0.164827
68,0.169786
69,0.200308
70,0.1591
71,0.158472
72,0.15924
73,0.158401
74,0.170275
75,0.177469
76,0.158682
77,0.158821
78,0.158262
79,0.176002
80,0.183964
81,0.158262
82,0.164827
83,0.226149
84,0.205545
85,0.159869
86,0.164688
87,0.189901
88,0.154141
89,0.153303
90,0.158402
91,0.154141
92,0.157982
93,0.164688
94,0.15456
95,0.154491
96,0.158192
97,0.158961
98,0.154141
99,0.178866
