Index,Time(ms)
0,0.580877
1,0.55699
2,0.578153
3,0.567537
4,0.55734
5,0.630674
6,0.57033
7,0.565651
8,0.591283
9,0.545257
10,0.538761
11,0.565022
12,0.606858
13,0.626972
14,0.583391
15,0.539111
16,0.660078
17,0.591702
18,0.576058
19,0.578432
20,0.594077
21,0.567117
22,0.653163
23,0.540438
24,0.565022
25,0.656585
26,0.543162
27,0.545048
28,0.622922
29,0.556013
30,0.569283
31,0.598058
32,0.56153
33,0.563695
34,0.543441
35,0.639474
36,0.548819
37,0.564883
38,0.524025
39,0.692415
40,0.584578
41,0.571588
42,0.545955
43,0.542184
44,0.553568
45,0.547004
46,0.529683
47,0.603715
48,0.561251
49,0.546235
50,0.54414
51,0.527307
52,0.567258
53,0.533803
54,0.563975
55,0.528565
56,0.550705
57,0.57047
58,0.563206
59,0.540228
60,0.527168
61,0.53066
62,0.565162
63,0.551822
64,0.600782
65,0.553289
66,0.616427
67,0.541276
68,0.596242
69,0.529403
70,0.526958
71,0.566769
72,0.55706
73,0.548191
74,0.569772
75,0.576825
76,0.545047
77,0.53995
78,0.562368
79,0.574102
80,0.537365
81,0.53939
82,0.533105
83,0.551892
84,0.585766
85,0.551892
86,0.558038
87,1.70233
88,1.15456
89,0.921496
90,0.562369
91,0.5264
92,0.542743
93,0.569562
94,0.57976
95,0.527098
96,0.555593
97,0.623061
98,0.561251
99,0.541416
