Index,Time(ms)
0,17.9845
1,17.8178
2,17.8642
3,18.2351
4,19.0239
5,15.3846
6,16.7138
7,16.8824
8,17.0938
9,16.5389
10,17.9753
11,18.9133
12,19.4278
13,18.0432
14,19.8931
15,17.435
16,16.5606
17,17.1409
18,16.2634
19,18.4174
20,19.369
21,17.6779
22,20.0901
23,18.6283
24,17.1346
25,14.5018
26,15.081
27,18.5143
28,18.84
29,17.7761
30,16.3883
31,17.3118
32,16.2913
33,17.7108
34,19.8
35,16.3145
36,16.9012
37,18.46
38,15.8778
39,14.6827
40,15.4982
41,21.6196
42,18.1205
43,17.1707
44,18.3314
45,18.8331
46,19.3432
47,16.2356
48,17.0598
49,18.4963
50,19.0315
51,17.4187
52,15.8921
53,17.8159
54,15.2715
55,19.6948
56,18.227
57,18.5717
58,18.8884
59,16.2127
60,16.0738
61,19.3789
62,19.0669
63,18.8673
64,18.6883
65,19.2559
66,18.8365
67,19.4487
68,18.375
69,19.0218
70,16.1913
71,17.6584
72,16.7378
73,16.8299
74,18.372
75,18.8889
76,17.8744
77,17.8802
78,19.1505
79,15.5442
80,18.0003
81,19.1527
82,19.1909
83,19.4713
84,18.5642
85,19.1522
86,18.215
87,32.7251
88,28.2535
89,16.636
90,14.4297
91,19.0468
92,18.8312
93,17.858
94,16.8316
95,19.0126
96,18.2914
97,19.034
98,17.7834
99,19.5757
