Index,Time(ms)
0,17.043
1,17.0675
2,16.9418
3,16.9642
4,17.0111
5,16.9247
6,17.0828
7,16.9414
8,17.0653
9,16.9695
10,17.2209
11,17.0666
12,17.1073
13,16.9719
14,17.1783
15,17.0698
16,17.127
17,17.0401
18,17.2882
19,17.0664
20,16.9112
21,16.9862
22,17.3958
23,17.1059
24,16.9718
25,17.099
26,16.9784
27,17.4579
28,17.2458
29,17.073
30,17.1277
31,17.0699
32,17.0187
33,16.9264
34,17.0397
35,17.1625
36,17.059
37,17.1812
38,17.3108
39,17.0106
40,17.071
41,17.2792
42,17.0993
43,17.1348
44,17.0046
45,17.1187
46,16.9817
47,17.2981
48,17.1032
49,17.1352
50,17.4332
51,16.8726
52,17.0736
53,17.2883
54,16.9108
55,16.9784
56,17.1841
57,16.9924
58,16.9483
59,17.2791
60,17.1132
61,17.1923
62,16.9936
63,16.9843
64,17.3259
65,17.1793
66,17.2657
67,17.0456
68,17.114
69,17.0143
70,16.9617
71,17.1276
72,17.1841
73,17.1007
74,17.0832
75,16.9366
76,17.0015
77,17.0548
78,17.0074
79,17.0781
80,17.0394
81,17.1278
82,17.0832
83,17.0608
84,17.1408
85,17.1672
86,17.1043
87,17.1548
88,17.1289
89,16.9015
90,17.1306
91,17.1386
92,17.2223
93,17.0426
94,17.0294
95,17.076
96,16.9205
97,16.9362
98,17.0025
99,17.1407
