Index,Time(ms)
0,24.0232
1,23.6903
2,23.8506
3,23.6609
4,23.799
5,23.8422
6,23.7073
7,23.7175
8,23.7743
9,23.8733
10,23.7461
11,23.6972
12,23.7595
13,23.7
14,23.8338
15,23.6964
16,23.7608
17,23.6337
18,23.9969
19,24.0452
20,23.7839
21,23.8916
22,24.2353
23,23.6871
24,23.8623
25,23.748
26,23.6589
27,23.7387
28,23.8659
29,23.7035
30,23.7997
31,23.7056
32,23.6821
33,23.6945
34,24.0379
35,23.6719
36,23.6702
37,23.9581
38,23.9228
39,23.6563
40,23.7287
41,23.6516
42,23.833
43,23.8198
44,23.6684
45,23.8339
46,23.6546
47,23.825
48,23.7309
49,24.0416
50,23.6625
51,23.7469
52,23.695
53,23.9502
54,23.8555
55,23.9873
56,23.7945
57,23.632
58,23.7981
59,23.8053
60,23.7101
61,23.8059
62,23.7062
63,23.8475
64,23.725
65,23.7907
66,23.7482
67,23.8537
68,23.6996
69,23.7192
70,23.719
71,23.5999
72,23.8157
73,23.6605
74,23.835
75,23.6127
76,24.4863
77,23.7957
78,24.3827
79,23.6663
80,24.3414
81,23.8817
82,23.657
83,23.7809
84,23.6535
85,23.8391
86,23.6445
87,23.802
88,23.5951
89,23.6614
90,23.8486
91,23.7704
92,23.616
93,40.4719
94,23.7904
95,23.6793
96,23.6301
97,23.6142
98,23.8398
99,23.7943
