Index,Time(ms)
0,62.7424
1,62.1099
2,62.9501
3,64.5787
4,62.3479
5,62.4027
6,62.5139
7,62.4491
8,62.247
9,63.2913
10,62.0503
11,63.2232
12,60.8414
13,63.726
14,61.0621
15,62.5336
16,61.9454
17,61.9113
18,61.0799
19,64.39
20,62.5269
21,63.9581
22,63.0245
23,61.6648
24,63.0108
25,61.7814
26,63.0263
27,63.0395
28,63.1164
29,61.5545
30,61.5235
31,60.9268
32,63.666
33,63.0068
34,62.8939
35,101.756
36,63.1359
37,62.8759
38,65.1214
39,63.6336
40,63.1264
41,62.1062
42,62.3776
43,62.5833
44,62.0377
45,64.1688
46,62.2814
47,63.9427
48,61.8222
49,64.0996
50,64.7927
51,62.2834
52,63.3663
53,62.5941
54,62.8336
55,62.5702
56,62.6803
57,63.8638
58,63.0639
59,61.8672
60,62.3595
61,62.2412
62,63.3267
63,62.7669
64,61.5058
65,63.1186
66,63.0825
67,65.2336
68,64.0314
69,64.1533
70,63.8832
71,63.5006
72,63.9603
73,64.672
74,74.0844
75,63.4025
76,61.7618
77,62.0783
78,63.0682
79,63.8383
80,63.661
81,63.0407
82,63.9066
83,63.0005
84,62.4856
85,63.3017
86,62.5688
87,62.718
88,63.0523
89,62.0809
90,92.364
91,63.3291
92,63.7624
93,64.3424
94,64.5383
95,62.5632
96,63.9091
97,62.87
98,63.0998
99,63.4928
