Index,Time(ms)
0,2.04866
1,2.0228
2,2.05056
3,2.0796
4,2.02435
5,2.05546
6,2.06906
7,2.05498
8,2.14782
9,2.05708
10,2.04637
11,2.07435
12,2.03603
13,2.09298
14,2.01752
15,2.09602
16,2.04544
17,2.02327
18,2.03668
19,2.06291
20,2.02923
21,2.25217
22,2.05116
23,2.11213
24,2.06214
25,2.05693
26,2.08644
27,2.04467
28,2.09564
29,2.03668
30,2.01857
31,2.02236
32,2.21537
33,2.07381
34,2.03215
35,2.09036
36,2.04596
37,2.0496
38,2.25116
39,2.07149
40,2.08732
41,2.0837
42,2.02672
43,2.01785
44,2.0142
45,2.05779
46,2.04762
47,2.04381
48,2.01915
49,2.17454
50,2.07011
51,2.04438
52,2.07757
53,2.03398
54,2.05182
55,2.02053
56,2.06523
57,2.04763
58,2.03634
59,2.06133
60,2.04589
61,2.09377
62,2.11137
63,2.04313
64,2.03687
65,2.06213
66,2.05536
67,2.0604
68,2.04317
69,2.18508
70,2.07579
71,2.39598
72,2.035
73,2.23069
74,2.27533
75,2.05349
76,2.03798
77,2.03699
78,2.07152
79,2.07837
80,2.06598
81,2.06842
82,2.03369
83,2.02058
84,2.19557
85,2.05967
86,2.0631
87,2.09508
88,2.03993
89,2.1359
90,2.09019
91,2.10207
92,2.05045
93,2.05168
94,2.05357
95,2.06257
96,2.02795
97,2.0153
98,2.0228
99,2.06844
