Index,Time(ms)
0,16.1761
1,14.8165
2,15.0291
3,14.898
4,15.0063
5,14.7787
6,14.9615
7,14.8882
8,16.0578
9,17.4322
10,14.5115
11,14.8042
12,15.0664
13,16.4014
14,16.3892
15,15.8245
16,16.398
17,15.1023
18,18.5839
19,14.6238
20,14.9268
21,14.7478
22,15.0275
23,15.0168
24,14.6738
25,15.1412
26,14.9038
27,15.171
28,14.7345
29,14.8774
30,14.6062
31,15.2298
32,15.7185
33,14.6214
34,15.5287
35,15.2271
36,14.9133
37,16.1653
38,15.0608
39,15.2454
40,15.3332
41,14.9062
42,14.7109
43,16.2421
44,15.7491
45,15.6646
46,14.7028
47,15.658
48,15.1972
49,15.7062
50,14.961
51,15.0098
52,15.5525
53,16.0386
54,15.0659
55,15.9807
56,16.9911
57,15.3887
58,15.055
59,18.7217
60,14.93
61,14.8042
62,14.9784
63,14.8577
64,14.9636
65,14.7493
66,15.1031
67,14.5329
68,15.3548
69,15.0477
70,19.0223
71,15.1246
72,14.7834
73,14.9924
74,15.2122
75,14.836
76,14.5512
77,15.5026
78,16.1548
79,14.9562
80,17.4849
81,15.4418
82,14.9367
83,17.1744
84,15.1523
85,15.3826
86,14.4394
87,14.6384
88,14.8624
89,14.8062
90,14.5366
91,15.7102
92,16.5429
93,15.5932
94,16.2011
95,15.8465
96,15.3606
97,14.8069
98,14.5804
99,16.2148
