Index,Time(ms)
0,2534.47
1,2519.99
2,2434.46
3,2584.1
4,2398.13
5,2427.5
6,2574.02
7,2647.94
8,2742.93
9,2856.79
10,2480.66
11,2255.55
12,2367.77
13,2061.05
14,2713.46
15,2113.56
16,2722.13
17,2665.56
18,2238.99
19,2606.5
20,2283.06
21,2566.14
22,2205.28
23,2457.78
24,2302.43
25,2618.7
26,2141.55
27,2608.66
28,2315.31
29,2544.11
30,2313.32
31,2190.72
32,2403.55
33,2369.96
34,2252.67
35,2771.61
36,2353.53
37,2456.91
38,2074.72
39,2709.1
40,2348.96
41,2370.86
42,2385.42
43,2651.39
44,2762.64
45,2172.62
46,2292.65
47,2569.97
48,2273.41
49,2428.2
50,2585.05
51,2222.86
52,2420.77
53,2305.91
54,2527.72
55,2476.72
56,2658.25
57,2820.82
58,2621.58
59,2447.81
60,2155.93
61,2570.78
62,2162.67
63,2413.82
64,2235.8
65,2448.27
66,2227.86
67,2363.04
68,2574.3
69,2235.21
70,2701.57
71,2232.41
72,2566.71
73,2309.24
74,2551.96
75,2551.65
76,2661.23
77,2643.89
78,2654.1
79,2127.82
80,3011.55
81,2463.23
82,2370.35
83,2614.37
84,2840.46
85,2506.24
86,2221.08
87,2343.29
88,2532.14
89,2551.02
90,2111.35
91,2679.69
92,2771.24
93,2175.99
94,2448
95,2410.24
96,2589.08
97,2316.48
98,2614.17
99,2568.22
