Index,Time(ms)
0,4.59647
1,4.51393
2,4.52269
3,4.53272
4,4.53832
5,4.5311
6,4.60037
7,4.53233
8,4.54998
9,4.53957
10,4.51789
11,4.58123
12,4.61876
13,4.74938
14,4.7084
15,4.58633
16,4.53082
17,4.51239
18,4.57974
19,4.50945
20,4.5266
21,4.69753
22,4.69271
23,4.72296
24,4.55995
25,4.68948
26,4.5047
27,4.51386
28,4.52897
29,4.53959
30,4.54488
31,4.50497
32,5.08126
33,4.78683
34,4.52986
35,4.51549
36,4.52341
37,4.52652
38,4.52693
39,4.92582
40,4.70186
41,4.62421
42,4.59067
43,4.5362
44,4.62584
45,4.55133
46,4.54113
47,4.61896
48,4.65583
49,4.54587
50,4.52054
51,4.50906
52,4.52088
53,4.52065
54,4.51742
55,4.67653
56,4.51933
57,4.52208
58,4.58507
59,4.53839
60,4.53202
61,4.51005
62,4.70285
63,5.2883
64,4.56018
65,4.56554
66,4.57335
67,4.5569
68,4.55485
69,4.56114
70,4.78163
71,4.51531
72,4.72099
73,4.65421
74,4.58725
75,4.7721
76,4.56445
77,4.62054
78,4.57298
79,4.54468
80,4.6389
81,4.64413
82,4.60871
83,4.68226
84,4.79065
85,4.63783
86,4.681
87,4.55301
88,4.74986
89,4.64266
90,4.6798
91,4.68879
92,4.56183
93,4.58566
94,4.67901
95,4.66467
96,4.66954
97,4.56633
98,4.85089
99,4.57696
