Index,Time(ms)
0,27.1172
1,26.8096
2,27.803
3,27.4833
4,27.8114
5,26.6566
6,26.4953
7,27.4586
8,27.5984
9,27.6511
10,27.8003
11,26.6008
12,27.0903
13,27.6636
14,27.0448
15,27.2927
16,27.229
17,27.5022
18,27.6143
19,27.7622
20,27.4274
21,25.1861
22,27.2981
23,27.6454
24,27.5902
25,26.3552
26,27.5187
27,26.9708
28,26.3804
29,27.2498
30,27.7388
31,27.1612
32,27.8386
33,26.6292
34,27.6781
35,27.5628
36,27.7478
37,27.8877
38,27.4534
39,27.1816
40,27.3856
41,27.1598
42,27.4471
43,25.9503
44,27.4507
45,27.5125
46,27.8816
47,26.5107
48,26.6849
49,27.4284
50,27.1644
51,27.4683
52,27.5076
53,27.0874
54,27.6305
55,27.8447
56,27.6617
57,27.5959
58,26.6416
59,27.4863
60,26.424
61,27.6267
62,27.3428
63,27.158
64,27.5737
65,27.6643
66,27.3689
67,27.3558
68,27.5655
69,28.0142
70,27.7386
71,27.5707
72,26.4835
73,26.4014
74,27.7309
75,26.9951
76,27.4065
77,27.6974
78,27.7001
79,27.72
80,27.8442
81,27.7279
82,26.8375
83,26.7334
84,27.4388
85,27.7502
86,26.4802
87,27.73
88,27.0268
89,27.3791
90,27.3649
91,27.3844
92,27.2532
93,26.2949
94,27.9257
95,26.2416
96,27.3212
97,27.6111
98,27.4202
99,27.0527
