Index,Time(ms)
0,4.47408
1,1.86624
2,1.84268
3,1.82852
4,2.27206
5,1.93534
6,1.93614
7,1.86739
8,1.84312
9,1.85186
10,1.95014
11,1.81707
12,1.85763
13,1.82056
14,1.87586
15,1.80621
16,1.87453
17,1.87623
18,1.88104
19,1.93283
20,3.06159
21,2.5447
22,1.84016
23,1.85208
24,1.86892
25,1.87557
26,2.13798
27,1.87373
28,1.90073
29,2.29386
30,1.89075
31,2.81358
32,1.90749
33,1.94466
34,1.96266
35,1.85468
36,1.88108
37,1.82265
38,1.85911
39,1.86031
40,1.93642
41,1.86305
42,1.82171
43,1.97172
44,1.89637
45,1.93756
46,1.91007
47,1.87591
48,1.81025
49,1.88182
50,1.87876
51,1.80834
52,1.86113
53,1.85953
54,1.85611
55,1.84386
56,1.83035
57,1.85229
58,1.82295
59,2.02183
60,1.83556
61,1.89033
62,1.80365
63,1.9064
64,1.81656
65,1.85003
66,1.82892
67,1.79675
68,1.82529
69,1.84469
70,1.8411
71,1.86545
72,1.86962
73,1.83784
74,1.80864
75,1.80286
76,1.81463
77,1.81407
78,1.80801
79,1.8444
80,1.86299
81,1.89701
82,1.91438
83,1.83748
84,1.84363
85,1.86598
86,1.84152
87,1.85256
88,1.94116
89,1.82385
90,1.7972
91,1.91984
92,1.82207
93,1.81253
94,1.86506
95,1.84353
96,1.80305
97,1.8403
98,1.84637
99,1.83465
