Index,Time(ms)
0,6926.9
1,6916.06
2,6919.1
3,6891.9
4,6931.56
5,6902.24
6,6900.12
7,6920.93
8,6918.93
9,6926.97
10,6918.66
11,6945.8
12,6922.79
13,6897.71
14,6933.87
15,6900.75
16,6926.76
17,6915.77
18,6923.38
19,6927.71
20,6918
21,6916.05
22,6937.67
23,6940.38
24,6908.84
25,6917.81
26,6921.27
27,6940.56
28,6913.96
29,6908.15
30,6912.4
31,6914.82
32,6920.72
33,6908.4
34,6908.01
35,6917.23
36,6910.2
37,6904.27
38,6925.38
39,6908.46
40,6916.56
41,6907.23
42,6892.33
43,6921
44,6925.38
45,6900.04
46,6921.89
47,6929.22
48,6870.2
49,6928.72
50,6934.8
51,7004.41
52,6890.35
53,6912.23
54,6894.97
55,6921.54
56,6932.82
57,6922.15
58,6910.24
59,6954.34
60,6923.78
61,6937.94
62,6944.65
63,6912.91
64,6882.46
65,6914.9
66,6930.07
67,6929.07
68,6918.8
69,6911.65
70,6920.1
71,6916.9
72,6887.11
73,6898.84
74,6918.6
75,6935.35
76,6903.29
77,6906.34
78,6916.11
79,6884.53
80,6908.89
81,6898.56
82,6911.42
83,6925.89
84,6926.56
85,6903.2
86,6912.1
87,6923.96
88,6904.07
89,6921.16
90,6921.03
91,6898.47
92,6946.53
93,6925.86
94,6916.75
95,6891.13
96,6980.3
97,6919.21
98,6916.94
99,6913.85
