Index,Time(ms)
0,1513.14
1,1518.19
2,1572.23
3,1820.45
4,1795.21
5,1358.69
6,1626.65
7,2037.68
8,1462.07
9,1255.85
10,1332.13
11,1048.63
12,1316.9
13,1753.74
14,1336.33
15,1231.69
16,1098.54
17,1255.6
18,1806.07
19,1268.35
20,1502.48
21,1884.72
22,1024.09
23,1286.17
24,1632.27
25,1618.61
26,1321.79
27,1607.24
28,1685.66
29,1238.77
30,1412.59
31,1363.58
32,1876.68
33,1594.2
34,1750.93
35,1852.84
36,1222.73
37,1162.31
38,1260.2
39,1195.99
40,1708.24
41,1835.56
42,1024.31
43,1433.47
44,1371.51
45,1412.5
46,1235.85
47,1614.23
48,1276.73
49,1537
50,1832.34
51,1179.16
52,1478.37
53,1432.96
54,1146.94
55,1053.36
56,1221.28
57,1216.74
58,1250.51
59,1032.07
60,1043.71
61,1053.6
62,1552.2
63,1418.88
64,1165.59
65,1276.09
66,1433.56
67,1440.64
68,1674.08
69,1397.91
70,1108.15
71,1237.63
72,1925.37
73,1134.55
74,1306.65
75,1348.24
76,1244.58
77,1472.62
78,1175
79,1073.49
80,1313.1
81,1944.92
82,1342.26
83,1259.61
84,1330.36
85,1205.12
86,1328.26
87,1092.8
88,1294.93
89,1217.96
90,1627.62
91,1173.92
92,1232.51
93,1347.56
94,1387.2
95,1080.65
96,1311.93
97,1198.33
98,1721.09
99,1332.74
