Index,Time(ms)
0,1158.93
1,1174.23
2,1012.11
3,1196.95
4,1194.16
5,1169.83
6,989.321
7,1096.73
8,1101.11
9,940.699
10,1186.19
11,973.173
12,1174.33
13,1166.1
14,1192.76
15,1085.02
16,912.654
17,1115.73
18,967.762
19,1120.64
20,1122.97
21,1204.06
22,940.896
23,1175.15
24,1096.55
25,1175.93
26,1150.02
27,1205.05
28,1058.9
29,1067.71
30,1191.55
31,1202.86
32,1000.69
33,1102.85
34,1039.69
35,1169.6
36,918.752
37,999.893
38,1130.47
39,995.382
40,1191.59
41,1132.09
42,893.969
43,1196.56
44,1216.9
45,1073.25
46,1068.93
47,1199.89
48,1137.55
49,1231.01
50,1152.51
51,1048.96
52,927.855
53,1063.13
54,992.735
55,909.373
56,981.957
57,1091.67
58,1144.1
59,945.296
60,919.766
61,918.871
62,1155.15
63,1115.28
64,978.076
65,1134.37
66,1264.58
67,1174.86
68,1214.62
69,1195.65
70,933.191
71,1050.77
72,1186.95
73,1010.7
74,1165.55
75,1164.18
76,1028.98
77,1215.26
78,1051.07
79,901.286
80,919.543
81,1142.23
82,1208.05
83,1117.32
84,1173.33
85,1119.4
86,935.349
87,983.742
88,1142.81
89,1063
90,1161.67
91,1037.72
92,1071.85
93,1201.69
94,1153.3
95,937.113
96,1176.79
97,1049.66
98,1038.27
99,971.092
