Index,Time(ms)
0,6.29932
1,5.93629
2,5.80289
3,6.08589
4,6.17759
5,6.76293
6,5.68276
7,6.16998
8,5.78487
9,6.73751
10,6.54754
11,6.44013
12,6.3964
13,5.92846
14,6.55473
15,6.29422
16,8.13568
17,5.92267
18,6.73856
19,6.52156
20,5.8383
21,5.90534
22,6.36169
23,5.94334
24,6.13945
25,5.92832
26,6.07213
27,6.09929
28,7.00563
29,5.93614
30,7.54775
31,6.31692
32,5.77467
33,6.86665
34,6.9353
35,6.02897
36,7.29855
37,6.38746
38,6.11082
39,5.71426
40,6.93838
41,6.79338
42,11.6686
43,5.84661
44,6.21887
45,6.06137
46,5.80973
47,6.11228
48,7.01241
49,6.10921
50,6.12535
51,5.78459
52,5.85974
53,5.87385
54,6.3964
55,8.11954
56,7.00871
57,7.99439
58,6.29506
59,6.58044
60,17.8604
61,6.45535
62,6.30456
63,6.125
64,5.84339
65,6.23381
66,8.5108
67,6.19393
68,6.35771
69,6.49774
70,6.00752
71,6.31364
72,6.87077
73,5.92958
74,5.92588
75,6.21677
76,6.24045
77,6.23074
78,6.62024
79,6.2072
80,6.22061
81,6.45283
82,6.58176
83,5.84116
84,6.25965
85,6.06724
86,6.12695
87,6.21579
88,5.92211
89,6.32817
90,6.30079
91,6.31259
92,6.15524
93,5.92958
94,5.87713
95,7.85784
96,7.27774
97,7.01827
98,5.94438
99,6.23123
