Index,Time(ms)
0,27.3105
1,23.0673
2,21.1122
3,16.3607
4,38.3043
5,39.9168
6,16.4361
7,16.4667
8,17.3738
9,26.7996
10,25.8551
11,32.196
12,15.8521
13,15.9953
14,33.4382
15,55.1956
16,17.3349
17,15.9941
18,15.8013
19,55.907
20,53.143
21,19.0312
22,62.3492
23,15.9477
24,18.4894
25,35.2286
26,15.547
27,39.1501
28,15.9175
29,27.7659
30,24.8031
31,60.8567
32,55.0163
33,45.2477
34,19.2361
35,21.3298
36,20.5987
37,16.322
38,20.8728
39,34.4799
40,16.1305
41,67.2608
42,19.2314
43,16.3328
44,30.0172
45,45.5327
46,24.6186
47,16.6056
48,15.8593
49,15.7901
50,16.2381
51,30.5538
52,16.4498
53,17.0331
54,17.0256
55,16.7833
56,56.6893
57,36.4081
58,24.4742
59,29.0332
60,22.3249
61,63.534
62,16.8794
63,33.4657
64,70.788
65,15.7985
66,48.412
67,15.7331
68,86.4871
69,24.8638
70,23.9061
71,27.7681
72,16.0153
73,15.7035
74,38.373
75,20.1075
76,21.8994
77,16.0229
78,16.5048
79,16.0284
80,42.4569
81,44.9616
82,16.2832
83,102.39
84,26.5433
85,52.502
86,61.542
87,35.5742
88,29.6027
89,16.9671
90,15.7792
91,16.1895
92,55.9615
93,15.6119
94,19.7905
95,16.2627
96,20.4838
97,16.1474
98,15.961
99,34.2271
