Index,Time(ms)
0,1173.45
1,1181.53
2,1886.42
3,1168
4,1529.82
5,1140.45
6,1166.34
7,1199.44
8,1779.15
9,1189.87
10,1150.97
11,1172.19
12,1518.68
13,1142.93
14,1157.09
15,1888.56
16,1137.08
17,1166.93
18,1906.36
19,1163.21
20,1796.29
21,1179.73
22,1185.19
23,1165.09
24,1187.96
25,1897.47
26,1171.6
27,1159.71
28,1164.86
29,1164.17
30,1827.96
31,1170.2
32,1876.07
33,1176.61
34,1288.4
35,1152.91
36,1535.55
37,1187.11
38,1172.23
39,1250.03
40,1913.18
41,1171.17
42,1152.68
43,1384.09
44,1926.6
45,1227.85
46,1561.77
47,1156.69
48,1156.06
49,1224.97
50,1168.39
51,1410.11
52,1305.25
53,1168.04
54,1858.14
55,1587.21
56,1170.75
57,1177.44
58,1184.26
59,1914.47
60,1198.01
61,1145.25
62,1156.43
63,1757
64,1153.93
65,1163.22
66,1145.78
67,1163.23
68,1433.11
69,1173.39
70,1169.75
71,1163.32
72,1178.61
73,1881.67
74,1739.19
75,1887.74
76,1824.85
77,1133.47
78,1133.26
79,1148.11
80,1139.83
81,1128.56
82,1132.77
83,1495.92
84,1170.13
85,1171.42
86,1534.07
87,1681.17
88,1235.14
89,1893.48
90,1162.08
91,1131.13
92,1823.98
93,1132.23
94,1726.65
95,1234.37
96,1153.25
97,1839.38
98,1137.13
99,1530.13
