Index,Time(ms)
0,9.63392
1,9.6314
2,9.7016
3,9.62259
4,9.83838
5,9.79148
6,9.71638
7,9.60724
8,9.67971
9,9.82659
10,9.60325
11,9.66744
12,9.80752
13,9.83417
14,9.61618
15,9.99507
16,9.66225
17,9.68797
18,9.82172
19,10.3081
20,10.276
21,10.0784
22,9.8492
23,9.86482
24,9.90198
25,9.95202
26,9.8018
27,9.68943
28,9.72373
29,9.85897
30,10.0166
31,9.63782
32,9.65906
33,9.65177
34,9.66322
35,9.70727
36,9.63288
37,9.86704
38,9.79079
39,9.62715
40,9.96741
41,9.677
42,9.79148
43,9.82583
44,10.0328
45,10.0431
46,9.78009
47,9.71318
48,9.80896
49,9.84217
50,9.62193
51,9.77574
52,9.83452
53,9.65923
54,9.65203
55,9.71701
56,9.62057
57,9.85537
58,9.72455
59,9.95393
60,9.79529
61,9.80849
62,9.64522
63,9.8508
64,9.7837
65,9.83671
66,9.81258
67,9.72475
68,9.63772
69,9.65077
70,9.60692
71,9.62734
72,9.68235
73,9.6311
74,9.77372
75,9.65457
76,9.98677
77,9.92943
78,9.87722
79,9.99769
80,9.90812
81,9.94538
82,9.88225
83,9.85195
84,9.76524
85,9.64981
86,10.0361
87,9.65986
88,9.6773
89,9.84807
90,9.6865
91,9.9005
92,9.92654
93,9.85842
94,9.97251
95,9.9692
96,9.98499
97,9.97586
98,9.91201
99,10.1263
