Index,Time(ms)
0,337.124
1,334.764
2,332.562
3,329.697
4,328.155
5,337.877
6,334.272
7,343.777
8,334.776
9,333.546
10,342.569
11,336.197
12,373.269
13,332.433
14,460.393
15,344.743
16,362.088
17,370.038
18,386.768
19,333.31
20,528.431
21,340.536
22,335.89
23,331.477
24,338.691
25,338.539
26,336.408
27,337.454
28,336.832
29,340.946
30,326.654
31,335.594
32,335.065
33,338.454
34,334.233
35,345.588
36,531.666
37,336.587
38,342.892
39,336.516
40,337.134
41,531.746
42,527.027
43,331.368
44,336.481
45,332.478
46,342.597
47,341.862
48,334.865
49,526.206
50,338.851
51,333.074
52,339.04
53,536.548
54,414.335
55,336.9
56,332.656
57,343.762
58,335.935
59,330.487
60,334.084
61,333.114
62,368.544
63,340.876
64,498.252
65,338.974
66,343.609
67,339.757
68,527.92
69,335.47
70,332.227
71,341.587
72,336.463
73,489.331
74,528.77
75,335.471
76,330.573
77,337.414
78,336.799
79,526.232
80,519.673
81,337.567
82,340.661
83,337.635
84,339.619
85,339.242
86,336.126
87,439.028
88,328.88
89,438.563
90,329.15
91,325.629
92,519.037
93,472.655
94,336.035
95,516.321
96,340.088
97,330.808
98,444.294
99,519.229
