Index,Time(ms)
0,3.00801
1,3.00578
2,2.98039
3,3.0183
4,2.97455
5,3.00799
6,2.99004
7,3.00326
8,2.96964
9,3.01302
10,3.03765
11,3.02354
12,3.22984
13,3.04589
14,3.05091
15,2.97845
16,2.99579
17,2.99004
18,3.02104
19,2.97456
20,3.05569
21,3.0293
22,2.97094
23,3.0098
24,2.9998
25,3.02176
26,2.99093
27,3.00727
28,3.03976
29,3.0106
30,2.98929
31,3.16568
32,3.00677
33,3.06722
34,3.17234
35,3.06585
36,3.167
37,2.97731
38,2.99654
39,3.15393
40,3.0196
41,2.99815
42,3.03363
43,3.0222
44,2.97366
45,3.00039
46,3.12579
47,3.00438
48,3.00136
49,3.02424
50,3.02724
51,3.14626
52,2.98292
53,2.97807
54,3.03514
55,2.97165
56,2.98261
57,3.00895
58,2.98439
59,2.9626
60,3.02133
61,3.02196
62,2.9916
63,3.1059
64,2.98289
65,2.99523
66,3.06091
67,3.00562
68,3.19503
69,3.05816
70,3.00505
71,3.0148
72,2.99068
73,3.01473
74,2.99905
75,2.95757
76,2.99024
77,3.00676
78,3.01769
79,3.07325
80,3.01903
81,3.03493
82,2.99856
83,3.01724
84,3.02418
85,2.99372
86,2.97744
87,3.01789
88,3.07315
89,3.04421
90,3.01534
91,3.0181
92,3.05873
93,3.0966
94,3.04982
95,2.96584
96,3.15032
97,2.97396
98,3.00361
99,3.00826
