Index,Time(ms)
0,282.508
1,281.723
2,282.747
3,281.885
4,281.14
5,284.256
6,281.651
7,284.153
8,287.014
9,281.535
10,283.343
11,286.321
12,288.795
13,281.559
14,280.721
15,284.96
16,291.078
17,281.378
18,282.646
19,284.321
20,280.598
21,286.377
22,281.431
23,283.741
24,286.988
25,284.04
26,285.955
27,281.058
28,285.391
29,292.177
30,285.379
31,286.793
32,282.538
33,289.52
34,280.801
35,286.111
36,287.519
37,282.324
38,284.397
39,283.123
40,283
41,282.852
42,280.225
43,281.696
44,281.384
45,277.454
46,287.85
47,286.214
48,285.448
49,283.302
50,284.874
51,280.592
52,284.124
53,286.438
54,284.718
55,280.934
56,280.874
57,282.526
58,287.37
59,282.234
60,281.405
61,283.641
62,284.563
63,283.563
64,286.613
65,281.299
66,284.908
67,283.178
68,282.505
69,282.602
70,280.72
71,289.956
72,286.347
73,281.999
74,280.787
75,281.204
76,282.538
77,281.222
78,284.156
79,281.393
80,282.774
81,282.955
82,285.358
83,282.361
84,285.071
85,282.228
86,281.933
87,284.665
88,281.693
89,284.032
90,283.282
91,287.012
92,281.984
93,281.042
94,281.515
95,285.327
96,284.107
97,282.263
98,283.931
99,281.118
